Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
11,183,68,Jun 16,STL,,CHC,L3-6,GS-5,,5,5,7,3,3,6,5,1,0,2.73,27,98,60,21,11,8,8,3,4,0,40,,,0,0,0,21,0,0,1,1,0,0,1.6,-0.111,-0.66,7.45,21,1t start tie,5t 3 out tie
12,184,73,Jun 21,STL,@,MIL,L3-11,GS-4,L(3-4),4,4,8,7,5,2,3,1,0,3.24,23,92,57,13,5,7,11,5,0,0,23,,,1,0,0,20,3,0,0,0,1,1,0.74,-0.367,-5.03,-1,6,1b start a 1,4b 3 out d6
13,185,78,Jun 26,STL,,CLE,W11-2,GS-6,W(4-4),4,6,6,2,2,1,8,0,0,3.22,25,103,73,19,16,3,13,3,2,0,59,,,0,0,0,24,0,0,0,0,0,0,0.77,-0.055,0.81,25.3,48,1t start tie,6t 3 out a7
14,186,83,Jul 02,STL,@,ARI,W6-3,GS-6,W(5-4),5,6,5,2,1,2,7,0,0,3.09,25,96,68,16,13,10,6,2,2,0,61,,,0,0,0,22,0,1,0,1,0,1,1.06,0.136,1.13,25.3,48,1b start a 4,6b 3 out a4
15,187,88,Jul 07,STL,@,SF,W3-2,GS-7,W(6-4),4,7,6,1,1,0,3,0,0,2.94,27,100,70,17,12,10,14,5,3,0,64,,,1,0,0,27,1,0,0,0,0,0,0.93,0.3,2.21,20.15,39,1b start tie,7b 3 out a2
16,188,92,Jul 13,STL,,CIN,L1-9,GS-5,L(6-5),5,5,6,3,3,2,4,1,1,3.08,24,89,60,13,12,11,6,3,0,0,45,,,0,0,0,21,3,0,1,0,0,0,0.9,-0.112,-0.66,7.85,18,1t start tie,5t 3 out d2
17,189,95,Jul 19,STL,@,CHC,L6-9,GS-5,L(6-6),5,5,7,6,5,1,2,1,0,3.39,24,90,60,18,2,10,11,8,0,0,32,,,0,0,0,21,2,0,0,0,1,1,1.35,-0.451,-3.42,0.45,6,1b start a 1,5b 3 out d3
18,190,106,Jul 30,STL,,COL,W5-4,GS-5,,10,4.2,4,2,2,1,9,0,0,3.41,19,81,57,11,14,5,4,2,1,0,56,,,0,0,0,18,0,0,0,0,0,0,1.24,0.206,1.87,21.5,35,1t start tie,5t 1-3 2 out tie
19,191,127,Aug 21,STL,@,LAD,W5-2,7-8,H(1),21,1.1,1,0,0,2,0,0,0,3.36,5,21,9,2,0,2,1,1,0,0,,1,0,0,0,0,3,0,0,0,1,0,0,0.94,0.07,0.69,1.2,4,7b 1-- 2 out a3,8b 3 out a3
20,192,129,Aug 24,STL,@,COL,W7-5,6-7,W(7-6),2,1.2,0,0,0,0,3,0,0,3.31,5,19,13,3,6,0,2,2,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,1.81,0.231,1.54,13.75,26,6b 12- 1 out a2,7b 3 out a2
21,193,133,Aug 29,STL,,PIT,L0-2,9-GF,,4,1,0,0,0,0,0,0,0,3.28,3,11,7,3,1,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.21,0.016,0.47,2.25,3,9t --- 0 out d2,9t end d 2
22,194,134,Aug 30,STL,,PIT,W5-0,7-7,H(2),0,0.1,0,0,0,0,0,0,0,3.27,1,6,5,1,0,0,1,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,1.15,0.03,0.75,0.75,1,7t 123 2 out a5,7t 3 out a5
23,195,137,Sep 02,STL,,CIN,L4-6,7-7,,2,1,1,1,1,0,0,0,0,3.32,4,8,6,1,0,3,1,0,0,0,,0,0,0,0,0,2,1,0,0,0,1,0,1.7,-0.152,-0.53,-0.35,0,7t --- 0 out tie,7t 3 out d1
24,196,138,Sep 03,STL,@,WSH,L3-4,7-7,H(3),0,1,0,0,0,2,0,0,0,3.29,5,16,6,2,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.24,0.083,0.51,1.05,3,7b --- 0 out a2,7b 3 out a2
25,197,140,Sep 05,STL,@,WSH,W7-6,8-GF,S(1),1,2,2,0,0,0,4,0,0,3.23,9,40,26,6,8,2,3,1,0,0,,0,0,0,0,0,9,0,0,0,0,0,1,4.33,0.347,1.03,11.3,18,8b --- 0 out a1,9b end a 1
26,198,143,Sep 09,STL,@,DET,W5-2,9-GF,S(2),3,1,0,0,0,0,0,0,0,3.2,3,11,6,2,0,1,2,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.55,0.043,0.52,2.25,3,9b --- 0 out a3,9b end a 3
27,199,144,Sep 10,STL,,PIT,W8-7,9-GF,S(3),0,1,2,1,1,0,2,0,0,3.25,5,21,13,1,3,2,1,0,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,1.91,0.069,-0.53,3.05,6,9t --- 0 out a2,9t end a 1
28,200,150,Sep 16,STL,,LAD,W5-0,9-GF,,5,1,1,0,0,0,0,0,0,3.22,3,8,5,2,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.14,0.005,0.47,1.65,3,9t --- 0 out a5,9t end a 5
29,201,151,Sep 17,STL,@,ATL,W11-6,8-8,,0,1,1,1,1,3,1,0,0,3.28,7,32,14,4,4,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.36,0.009,-0.52,-0.15,3,8b --- 0 out a4,8b 3 out a3
30,202,154,Sep 21,STL,,SF,W5-3,9-GF,S(4),3,1,1,0,0,0,2,0,0,3.25,4,14,10,2,3,1,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.85,0.069,0.47,5.65,9,9t --- 0 out a2,9t end a 2
31,203,155,Sep 22,STL,,SF,W5-4,9-GF(10),W(8-6),0,2,2,0,0,2,3,0,0,3.19,11,38,28,5,6,4,2,1,0,0,,0,0,1,0,0,8,0,0,2,0,0,1,3.86,0.262,0.94,12.1,27,9t --- 0 out tie,10t end tie
32,204,159,Sep 26,STL,,MIL,L1-2,8-GF,,3,2,0,0,0,2,4,0,0,3.14,8,39,21,5,5,1,1,1,0,0,,0,0,1,0,0,6,0,0,0,0,0,0,0.77,0.082,0.94,11.3,18,8t --- 0 out d1,9t end d 1
33,205,161,Sep 29,STL,@,CHC,W2-1,9-GF,S(5),2,1,0,0,0,0,0,0,0,3.11,3,5,4,1,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.68,0.206,0.52,2.25,3,9b --- 0 out a1,9b end a 1
,,,,,,,21-12,,W-L:8-6Sv:5Hld:3,3.2,118.2,100,48,41,60,117,5,11,3.11,521,1974,64.00%,16.00%,11.00%,1.06,,22.00%,8.00%,0,53,6,0.00%,6,0,0,439,19,2,4,14,4,10,1.26,1.55,11.42,348.4,680,,
