Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
12,281,59,Jun 02,BOS,@,HOU,W5-4,GS-6,W(6-4),4,6,5,3,3,1,7,1,0,4.08,24,109,63,19,10,6,10,4,2,0,56,,,1,0,0,23,0,1,0,0,0,0,0.79,-0.081,-0.05,21.9,42,1b start a 1,6b 3 out d1
13,282,65,Jun 09,BOS,,CWS,W4-2,GS-6,W(7-4),6,6,5,2,2,3,6,0,0,4,24,86,56,18,9,9,6,2,1,0,57,,,0,0,0,21,1,0,0,2,0,0,1.1,0.157,1.19,20.7,42,1t start tie,6t 3 out a2
14,283,70,Jun 14,BOS,@,SEA,W2-1,GS-7,W(8-4),4,7,5,1,1,0,7,0,1,3.76,25,106,73,19,5,6,11,4,1,0,70,,,1,1,1,23,0,0,0,1,1,0,1.24,0.323,2.36,28.15,51,1b start tie,7b 3 out a1
15,284,75,Jun 20,BOS,@,MIN,L1-4,GS-6,L(8-5),5,6,7,3,3,1,3,2,0,3.81,25,100,60,13,11,7,14,6,0,0,48,,,0,1,1,24,1,1,0,1,0,1,0.89,-0.07,0.13,8.7,18,1b start tie,6b 3 out d2
16,285,80,Jun 26,BOS,,LAA,W9-1,GS-6,W(9-5),5,6,5,1,1,2,7,1,0,3.66,25,99,60,22,6,8,8,2,2,0,63,,,0,0,0,23,0,0,0,0,0,0,0.59,0.157,2.19,25.3,48,1t start tie,6t 3 out a6
17,286,85,Jul 01,BOS,@,NYY,L1-11,GS-4,L(9-6),4,3.1,9,8,8,0,3,5,0,4.28,19,71,51,12,5,8,8,1,0,0,13,,,0,0,0,19,1,0,0,0,0,0,0.35,-0.363,-6.16,-7.9,-5,1b start tie,4b --- 1 out d8
18,287,90,Jul 07,BOS,@,KC,W15-4,GS-5,,5,4.2,6,4,4,1,9,1,3,4.44,24,102,69,13,11,3,8,5,0,0,44,,,0,0,0,19,2,0,0,0,1,0,1.24,-0.317,-2.25,14.5,29,1b start tie,5b 123 2 out tie
19,288,95,Jul 12,BOS,,TOR,W6-4,GS-7,W(10-6),4,6.2,6,3,3,0,8,2,0,4.42,25,103,76,21,12,7,10,6,1,0,58,,,0,0,0,25,1,0,0,0,0,0,0.73,0.058,0.61,25.4,47,1t start tie,7t --- 2 out a2
20,289,99,Jul 20,BOS,@,DET,W1-0,GS-7,W(11-6),7,6.1,4,0,0,1,5,0,1,4.17,25,96,65,16,9,5,13,7,0,0,69,,,0,0,0,23,0,0,0,0,0,0,1.54,0.392,3.08,24.65,46,1b start a 1,7b 1-- 1 out a1
21,290,108,Jul 30,BOS,,PHI,W2-1,GS-8,,9,8,8,1,1,1,5,0,0,3.97,32,97,66,17,8,13,13,6,2,0,66,,,0,0,0,31,4,0,0,0,0,0,1.21,0.43,3.25,20.6,36,1t start tie,8t 3 out tie
22,291,113,Aug 05,BOS,,NYY,W5-4,GS-7,,5,6,4,2,2,3,5,0,1,3.93,26,108,65,10,16,10,7,4,1,0,58,,,0,0,0,21,0,0,0,0,0,0,1.28,0.197,2.18,14.7,27,1t start tie,7t 12- 0 out a1
23,292,118,Aug 11,BOS,@,BAL,W5-0,GS-6,W(12-6),5,6,5,0,0,0,10,0,0,3.75,23,94,68,20,20,4,9,4,2,0,72,,,0,0,0,23,1,0,0,0,0,0,0.95,0.301,2.95,34.5,60,1b start tie,6b 3 out a4
24,293,124,Aug 18,BOS,,TB,W5-2,GS-7,W(13-6),6,7,5,2,2,2,8,1,1,3.69,29,103,72,18,6,9,9,4,2,0,65,,,0,0,0,26,1,0,0,0,0,1,0.78,0.182,1.72,26.95,51,1t start tie,7t 3 out a3
25,294,129,Aug 23,BOS,,CLE,W7-0,GS-8,W(14-6),4,8,3,0,0,0,7,0,1,3.5,26,101,68,21,10,8,10,4,1,0,83,,,1,0,0,25,0,0,0,1,0,0,0.56,0.31,4.25,33.6,57,1t start tie,8t 3 out a7
26,295,134,Aug 29,BOS,,MIA,W14-6,GS-3,,5,3,5,3,3,0,3,1,1,3.6,15,47,37,16,6,4,7,4,1,0,40,,,0,0,0,14,1,0,0,0,0,0,0.84,-0.173,-1.41,3.15,9,1t start tie,3t 3 out d2
27,296,142,Sep 07,BOS,,HOU,L3-6,GS-7,,8,6.1,2,2,2,2,10,0,0,3.57,23,101,57,22,9,4,7,2,3,0,69,,,0,0,0,21,1,0,0,0,0,0,0.93,0.289,2.78,27.85,43,1t start tie,7t 12- 1 out a2
28,297,146,Sep 12,BOS,,TOR,W1-0,GS-7,W(15-6),4,7,3,0,0,0,7,0,0,3.42,24,92,63,16,11,5,12,7,1,0,78,,,0,0,0,24,0,0,0,0,0,0,1.05,0.467,3.72,31.95,54,1t start tie,7t 3 out a1
29,298,152,Sep 19,BOS,@,NYY,L1-10,GS-6,L(15-7),6,5.1,5,6,4,4,2,3,0,3.53,26,93,59,16,5,7,13,5,2,0,36,,,0,0,0,22,1,0,0,0,0,1,0.73,-0.236,-3.09,2.6,10,1b start tie,6b --- 1 out d5
30,299,158,Sep 26,BOS,,BAL,W19-3,GS-5,W(16-7),6,5,6,3,3,3,6,2,0,3.58,23,88,57,18,9,6,8,4,1,0,46,,,1,0,0,20,1,0,0,0,0,0,1.07,0.042,-0.34,15.85,36,1t start tie,5t 3 out a5
,,,,,,,22-8,,W-L:16-7,5.2,176,151,75,70,50,177,25,10,3.58,722,2716,65.00%,18.00%,10.00%,0.7,,25.00%,9.00%,0,56,,---%,5,3,2,657,28,4,0,10,4,4,0.97,2.694,21.64,549.9,1041,,
