Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
20,442,96,Jul 14,ARI,@,ATL,W3-0,GS-8,W(10-5),5,7.2,4,0,0,0,7,0,0,3.18,27,103,66,20,15,10,10,6,0,0,78,,,0,0,0,26,1,0,0,0,0,0,0.89,0.421,3.64,32.85,56,1b start a 1,8b 1-- 2 out a3
21,443,100,Jul 22,ARI,,COL,W6-1,GS-8,W(11-5),7,8,2,1,1,1,13,1,0,3.05,27,111,77,17,16,3,10,4,1,0,86,,,0,0,0,26,0,0,0,0,0,0,0.6,0.297,3.18,44.2,72,1t start tie,8t 3 out a5
22,444,105,Jul 27,ARI,@,SD,W6-2,GS-7,W(12-5),4,7,6,1,1,0,6,1,0,2.96,25,98,65,22,8,10,9,6,0,0,67,,,0,0,0,25,0,0,0,2,0,0,0.54,0.084,2.18,26.15,48,1b start tie,7b 3 out a5
23,445,110,Aug 02,ARI,,SF,L1-8,GS-6,L(12-6),5,6,4,2,2,1,5,1,0,2.96,23,97,61,21,10,9,8,4,0,0,60,,,0,0,0,22,1,0,0,0,0,0,1.01,0.087,1.13,16.5,27,1t start tie,6t 3 out d1
24,446,115,Aug 07,ARI,,PHI,L2-5,GS-7,L(12-7),4,7,3,1,1,4,4,1,0,2.89,27,101,60,20,10,8,11,5,1,0,67,,,0,0,0,23,0,0,0,0,0,0,1.01,0.26,2.66,17.55,30,1t start tie,7t 3 out d1
25,447,120,Aug 13,ARI,@,TEX,L3-5,GS-7,L(12-8),5,6.1,6,4,4,2,6,2,0,3,27,103,65,17,12,9,10,4,0,0,49,,,0,0,0,24,0,0,0,0,0,0,0.94,-0.141,-0.73,13.45,25,1b start a 2,7b -2- 1 out d1
26,448,125,Aug 19,ARI,@,SD,W4-3,GS-6,,5,6,5,3,3,1,7,1,0,3.06,23,97,61,20,8,12,3,2,0,0,56,,,1,1,0,22,1,0,0,0,0,0,0.92,-0.087,-0.28,17.9,30,1b start tie,6b 3 out d1
27,449,130,Aug 26,ARI,,SEA,W5-2,GS-7,W(13-8),6,6.2,5,1,0,2,6,0,0,2.93,28,108,70,27,8,12,8,2,1,0,66,,,0,0,0,26,1,0,0,0,0,1,0.79,0.154,2.21,26.8,50,1t start tie,7t 12- 2 out a4
28,450,135,Aug 31,ARI,@,LAD,L2-3,GS-8,L(13-9),4,7.1,6,3,3,1,5,2,1,2.97,30,97,68,21,9,9,14,8,2,0,58,,,0,0,0,27,1,0,0,0,0,0,1.25,-0.139,0.54,15.7,28,1b start a 2,8b --- 1 out d1
29,451,140,Sep 06,ARI,,ATL,L6-7,GS-6,,5,5.1,6,5,4,2,4,2,1,3.08,26,90,60,16,13,7,12,4,1,0,40,,,0,0,0,23,0,0,0,0,0,1,0.76,-0.326,-3.47,6.6,16,1t start tie,6t 123 1 out d2
30,452,145,Sep 11,ARI,@,COL,W6-3,GS-7,W(14-9),4,6.2,6,3,3,0,5,0,0,3.11,26,93,64,17,11,12,9,4,0,0,55,,,0,0,0,26,6,0,0,0,0,0,1.05,0.105,0.61,19.4,38,1b start a 2,7b -2- 2 out a1
31,453,150,Sep 16,ARI,@,HOU,L4-5,GS-7,L(14-10),4,6.1,8,4,4,2,2,1,0,3.2,27,98,64,16,1,9,14,7,2,0,41,,,0,0,0,25,1,0,1,1,0,0,1.08,-0.101,-0.08,4.25,13,1b start tie,7b 1-- 1 out d2
32,454,154,Sep 21,ARI,,COL,L2-6,GS-8,L(14-11),4,7.1,4,3,3,2,6,0,0,3.21,27,97,60,18,13,12,7,3,0,0,62,,,0,0,0,25,2,0,0,0,0,0,1.08,0.174,1.64,18.9,31,1t start tie,8t 1-- 1 out tie
33,455,159,Sep 26,ARI,,LAD,W7-2,GS-6,W(15-11),4,6,8,2,2,2,6,0,0,3.21,27,101,61,19,13,11,8,6,0,0,52,,,0,0,0,25,1,0,1,1,0,0,1.22,0.12,1.13,19.5,42,1t start tie,6t 3 out a4
,,,,,,,18-15,,W-L:15-11,4.6,207.2,181,77,74,43,199,28,6,3.21,839,3212,65.00%,19.00%,11.00%,0.84,,26.00%,5.00%,0,58,,---%,2,5,0,784,37,2,3,7,3,4,0.92,1.938,27.6,639.25,1178,,
