Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
11,251,49,May 27,WSH,,STL,L2-6,GS-7,L(5-4),4,7.0,3,5,5,4,6,1,0,4.05,27,92,63,12,14,5,12,5,3,0,53,,,0,0,0,23,0,0,0,1,0,0,.75,-0.230,-1.43,,,1t start tie,7t 3 out d3
12,252,54,Jun 1,WSH,@,PHI,W7-2,GS-8,W(6-4),4,8.0,5,2,2,2,11,1,0,3.87,31,111,78,17,22,5,13,5,2,0,73,,,0,0,0,29,1,0,0,0,0,0,.56,0.311,1.93,,,1b start a 1,8b 3 out a5
13,253,59,Jun 8,WSH,@,CWS,W11-4,GS-7,W(7-4),6,7.0,5,0,0,1,6,0,0,3.57,26,97,68,18,13,7,12,5,6,0,72,,,0,0,0,25,1,0,0,0,0,0,.28,0.109,3.41,,,1b start a 4,7b 3 out a7
14,254,64,Jun 13,WSH,,CHC,W4-1,GS-7,W(8-4),4,7.0,2,1,1,0,11,1,0,3.40,23,96,63,17,12,5,7,3,2,0,80,,,0,0,0,23,1,0,0,0,0,0,.79,0.250,2.57,,,1t start tie,7t 3 out a3
15,255,69,Jun 18,WSH,@,SD,L3-7,GS-6,,4,6.0,4,1,1,0,10,1,0,3.29,22,113,76,16,19,3,9,3,2,0,70,,,1,0,0,22,1,0,0,0,0,0,.96,0.240,1.83,,,1b start a 1,6b 3 out tie
16,256,74,Jun 24,WSH,@,MIL,L3-5,GS-6,L(8-5),5,6.0,5,5,5,3,10,2,0,3.52,26,117,74,23,21,6,7,3,1,0,49,,,0,0,0,23,0,0,0,0,0,0,1.01,-0.320,-1.97,,,1b start tie,6b 3 out d2
17,257,79,Jun 29,WSH,,NYM,W4-2,GS-8,W(9-5),4,7.1,2,0,0,1,10,0,0,3.30,25,108,75,15,18,4,10,4,2,0,83,,,0,0,0,24,0,0,0,0,0,0,.93,0.404,3.55,,,1t start tie,8t 1-- 1 out a2
18,258,84,Jul 4,WSH,,MIL,L0-1,GS-6,L(9-6),4,6.0,4,1,1,3,7,1,0,3.21,26,114,73,13,19,7,9,5,1,0,64,,,0,0,0,22,0,0,0,0,0,1,1.05,0.186,2.06,,,1t start tie,6t 3 out d1
19,259,89,Jul 9,WSH,@,NYM,W6-1,GS-7,W(10-6),4,7.0,3,1,0,2,9,0,1,3.03,27,117,73,16,15,6,10,4,0,0,76,,,0,0,0,23,0,0,0,0,1,0,.90,0.223,2.33,,,1b start tie,7b 3 out a5
20,260,93,Jul 17,WSH,,PIT,L1-2,GS-7,,7,7.0,6,1,1,1,7,0,1,2.94,29,103,75,19,13,9,11,4,2,0,67,,,1,0,0,26,4,0,0,0,0,0,1.20,0.234,2.57,,,1t start tie,7t 3 out d1
21,261,98,Jul 23,WSH,,SD,W3-2,GS-7,,5,7.0,4,2,2,0,10,1,0,2.92,25,99,71,11,21,5,10,3,4,0,71,,,0,0,0,25,1,0,0,0,0,0,.89,0.196,1.57,,,1t start tie,7t 3 out tie
22,262,103,Jul 29,WSH,@,SF,W4-1,GS-7,W(11-6),5,7.0,5,1,1,2,6,0,0,2.85,27,116,81,17,14,6,13,6,2,0,67,,,1,0,0,25,2,0,0,1,0,0,.93,0.249,2.33,,,1b start tie,7b 3 out a3
23,263,108,Aug 3,WSH,@,ARI,W8-3,GS-8,W(12-6),4,8.0,4,3,3,1,11,2,0,2.87,29,103,68,18,19,5,12,2,1,0,72,,,0,0,0,28,1,0,0,0,0,0,1.14,0.240,1.24,,,1b start tie,8b 3 out a1
24,264,112,Aug 9,WSH,,CLE,L1-3,GS-7,L(12-7),5,7.0,3,2,1,1,10,0,0,2.80,25,108,70,18,15,3,11,3,4,0,74,,,1,0,0,24,1,0,0,0,0,0,1.00,0.077,1.57,,,1t start tie,7t 3 out d2
25,265,117,Aug 15,WSH,@,COL,W5-4,GS-4,,5,4.0,7,4,4,2,3,1,0,2.95,21,97,61,14,10,4,12,6,0,0,33,,,0,0,0,18,1,1,0,0,1,0,.84,-0.190,-1.70,,,1b start tie,4b 3 out d2
26,266,122,Aug 20,WSH,@,ATL,W11-9,GS-7,W(13-7),4,6.1,6,4,4,3,6,0,0,3.05,28,101,69,17,14,9,11,5,4,0,48,,,0,0,0,25,4,0,0,0,0,0,.69,-0.153,-0.27,,,1b start tie,7b -2- 1 out a7
27,267,127,Aug 25,WSH,,BAL,W4-0,GS-8,W(14-7),4,8.0,2,0,0,0,10,0,0,2.92,26,95,72,13,22,6,10,4,2,0,88,,,1,0,0,26,1,0,0,0,0,0,1.30,0.584,4.08,,,1t start tie,8t 3 out a1
28,268,132,Aug 30,WSH,@,PHI,W3-2,GS-8,W(15-7),4,8.0,3,2,2,1,11,1,0,2.89,27,102,69,14,19,5,10,4,4,0,78,,,0,1,1,26,1,0,0,0,0,0,1.03,0.324,1.93,,,1b start a 2,8b 3 out a1
29,269,137,Sep 5,WSH,,ATL,W6-4,GS-7,W(16-7),5,7.0,7,2,2,2,5,0,0,2.88,32,107,77,21,14,9,16,8,2,0,58,,,0,0,0,30,3,0,0,0,0,2,.83,0.126,1.57,,,1t start tie,7t 3 out a4
30,270,142,Sep 10,WSH,,PHI,W3-0,GS-7,,4,6.2,4,0,0,1,8,0,2,2.78,26,117,76,17,16,4,11,4,3,0,73,,,2,0,0,23,0,0,0,1,0,0,1.22,0.405,3.34,,,1t start tie,7t 1-- 2 out tie
31,271,147,Sep 16,WSH,@,ATL,W7-2,GS-7,W(17-7),5,7.0,7,2,2,2,8,0,0,2.78,30,104,68,18,13,5,15,9,2,0,61,,,0,0,0,27,3,0,0,0,1,0,.87,0.168,1.40,,,1b start a 2,7b 3 out a4
32,272,152,Sep 21,WSH,@,MIA,W8-3,GS-7,W(18-7),4,6.2,4,3,3,2,8,2,0,2.82,26,104,71,24,16,4,12,1,3,0,60,,,0,0,0,24,0,0,0,0,0,0,.54,0.178,0.13,,,1b start tie,7b --- 2 out a3
33,273,157,Sep 27,WSH,,ARI,W4-2,GS-6,W(19-7),5,6.0,6,2,2,2,10,1,0,2.82,26,98,66,17,23,4,10,8,1,0,60,,,0,0,0,23,2,0,0,0,0,0,.90,0.050,1.06,,,1t start tie,6t 3 out d2
34,274,162,Oct 2,WSH,,MIA,W10-7,GS-5,W(20-7),4,5.0,9,5,5,2,7,2,0,2.96,25,96,62,19,15,6,10,6,0,0,34,,,1,1,0,22,0,1,1,0,0,0,1.15,-0.255,-2.45,,,1t start tie,5t 3 out tie
,,,,,,,24-10,,W-L:20-7,4.5,228.1,165,77,75,56,284,31,6,2.96,902,3563,68%,16%,15%,0.54,,27%,13%,0,64,,---%,8,3,1,830,37,4,2,6,3,3,.90,4.169,36.91,,,,
