Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
14,189,64,Jun 11,CLE,@,CWS,W4-0,GS-7,W(8-4),4,7,2,0,0,1,11,0,1,3.9,25,108,74,19,17,7,5,2,1,0,83,,,1,0,0,23,0,0,0,0,0,0,0.81,0.312,3.47,39.35,66,1b start tie,7b 3 out a4
15,190,69,Jun 16,CLE,,MIN,L3-9,GS-2,L(8-5),4,1.1,4,4,4,1,2,0,1,4.24,10,39,25,9,2,2,4,2,0,0,31,,,0,0,0,8,2,0,0,0,0,0,1.19,-0.281,-3.22,-4.6,-2,1t start tie,2t --- 1 out d2
16,191,86,Jul 06,CLE,,OAK,W10-4,GS-6,W(9-5),19,5.1,7,3,3,0,7,2,1,4.28,22,96,65,21,13,7,7,3,1,0,49,,,0,1,0,21,0,0,0,1,0,0,1.1,-0.012,-0.09,19.2,40,1t start tie,6t --- 1 out a3
17,192,91,Jul 11,CLE,,CIN,W19-4,GS-5,W(10-5),4,5,5,1,1,1,7,0,0,4.16,21,83,53,11,13,3,10,7,0,0,59,,,0,0,0,19,1,1,0,0,1,0,0.56,0.156,1.66,23.65,45,1t start tie,5t 3 out a16
18,193,95,Jul 15,CLE,,NYY,W5-2,8-8,W(11-5),3,1,0,0,0,0,2,0,0,4.12,3,14,8,3,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.43,0.11,0.53,10.25,21,8t --- 0 out tie,8t 3 out tie
19,194,97,Jul 21,CLE,@,TEX,W16-3,GS-7,W(12-5),5,6.2,5,2,2,1,8,1,0,4.03,24,96,62,15,16,7,8,5,0,0,63,,,1,0,0,23,0,1,0,2,0,0,0.55,0.251,1.89,27.4,50,1b start tie,7b --- 2 out a8
20,195,102,Jul 27,CLE,@,DET,W8-3,GS-7,,5,6.1,7,3,1,2,8,1,0,3.89,27,97,68,12,19,9,8,1,1,0,57,,,1,0,0,25,3,0,0,0,0,1,1.09,-0.035,0.34,22.85,40,1b start tie,7b --- 1 out tie
21,196,107,Aug 01,CLE,@,MIN,W2-0,GS-8,W(13-5),4,7.1,4,0,0,0,10,0,0,3.66,25,101,72,13,17,10,5,2,1,0,80,,,0,0,0,25,0,1,0,1,0,0,1.19,0.478,3.63,38.1,64,1b start tie,8b 1-- 1 out a1
22,197,112,Aug 07,CLE,,MIN,L2-3,GS-7,L(13-6),5,6.1,10,3,3,1,8,1,1,3.69,29,97,63,19,14,9,10,7,0,0,48,,,0,0,0,27,2,0,0,1,0,0,0.75,-0.083,0.01,17.05,34,1t start tie,7t -2- 1 out d3
23,198,117,Aug 12,CLE,@,CWS,W9-7,GS-7,W(14-6),4,7,3,1,0,0,9,0,0,3.5,25,90,64,14,16,9,7,2,2,0,78,,,0,0,0,25,0,0,0,0,0,1,0.55,0.121,2.47,35.95,60,1b start a 4,7b 3 out a6
24,199,121,Aug 17,CLE,,BAL,W2-1,GS-7,W(15-6),4,7,3,0,0,1,6,0,0,3.33,26,116,76,18,18,11,8,2,1,0,76,,,0,0,0,25,0,0,0,0,0,1,1.03,0.414,3.72,29.35,51,1t start tie,7t 3 out a2
25,200,126,Aug 22,CLE,@,BOS,L4-10,GS-4,L(15-7),4,3.2,8,6,5,1,6,1,0,3.55,20,81,58,15,9,6,7,5,0,0,28,,,0,1,0,19,1,0,0,0,0,1,1.22,-0.399,-4.21,4.85,14,1b start a 2,4b -2- 2 out d4
26,201,131,Aug 28,CLE,,MIN,W8-1,GS-8,W(16-7),5,7.2,4,0,0,2,11,0,0,3.38,29,104,71,20,18,9,7,2,1,0,80,,,0,0,0,27,1,0,0,0,0,0,0.8,0.324,4.14,39.65,68,1t start tie,8t --- 2 out a7
27,202,136,Sep 02,CLE,,TB,L4-6,GS-7,L(16-8),4,6.1,9,5,5,2,9,2,0,3.52,29,107,70,17,24,9,9,6,0,0,42,,,0,0,0,26,2,1,0,0,0,0,0.74,-0.078,-1.25,15.65,31,1t start tie,7t --3 1 out d4
28,203,141,Sep 07,CLE,@,TOR,L2-3,GS-8,,4,8,6,2,1,1,14,0,0,3.41,31,113,82,18,24,6,10,4,2,0,77,,,0,1,0,29,3,0,0,0,1,1,1.53,0.176,1.96,39.8,63,1b start tie,8b 3 out tie
29,204,146,Sep 12,CLE,@,TB,L1-3,GS-7,L(16-9),4,7,6,3,3,2,5,1,0,3.43,29,101,61,14,17,14,8,3,1,0,56,,,2,0,0,26,0,2,0,0,1,0,0.53,-0.077,0.47,14.95,27,1b start tie,7b 3 out d2
30,205,151,Sep 19,CLE,,CWS,W4-1,GS-7,,6,6.2,4,1,1,1,11,1,0,3.35,27,111,69,19,20,7,8,4,0,0,72,,,0,0,0,26,0,0,0,0,0,1,0.94,0.233,2.61,32,50,1t start tie,7t --- 2 out d1
31,206,157,Sep 25,CLE,@,CWS,L4-5,5-GF,L(16-10),5,4.1,4,3,3,4,8,0,0,3.42,22,81,52,10,15,6,4,2,0,0,,0,0,0,0,0,17,1,0,0,0,0,1,2.23,-0.602,-1.04,14.95,28,5b --- 0 out a2,9b end d 1
32,207,162,Sep 30,CLE,@,KC,W2-1,GS-5,W(17-10),4,5,3,1,1,2,6,0,0,3.38,20,77,49,11,15,7,5,2,0,0,61,,,2,0,0,18,0,0,0,0,0,0,1.25,0.171,1.53,22.25,42,1b start a 1,5b 3 out a1
,,,,,,,19-13,,W-L:17-10,4.4,192,173,78,72,43,231,21,6,3.38,784,2970,67.00%,17.00%,15.00%,0.92,,23.00%,5.00%,0,58,0,---%,15,4,1,726,31,6,4,11,5,8,0.98,1.944,22.32,689.8,1257,,
