Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
13,73,59,Jun 06,PHI,@,CHC,L5-7,GS-6,,5,6,4,3,3,4,6,1,0,2.35,26,92,57,16,11,12,4,2,0,0,54,,,3,0,0,21,2,0,1,1,1,1,0.98,-0.018,0.1,14.7,27,1b start tie,6b 3 out tie
14,74,64,Jun 12,PHI,,COL,W5-4,GS-7,W(8-2),5,6.2,4,1,1,0,10,0,1,2.27,25,108,76,21,15,10,4,2,0,0,72,,,1,0,0,24,1,0,0,0,0,0,0.8,0.233,2.96,34,59,1t start tie,7t 1-3 2 out a4
15,75,69,Jun 17,PHI,@,MIL,W10-9,GS-5,,4,4.1,7,4,4,4,4,1,0,2.55,23,92,57,23,7,6,9,4,3,0,33,,,2,0,0,18,4,0,0,1,0,0,1.46,-0.288,-2.05,3.15,13,1b start a 2,5b 1-- 1 out tie
16,76,74,Jun 23,PHI,@,WSH,W5-3,GS-6,W(9-2),5,6,4,2,2,3,5,0,0,2.58,24,83,55,20,7,7,9,3,3,0,58,,,1,1,0,21,1,0,0,0,0,0,1.08,0.16,1.07,19.3,39,1b start tie,6b 3 out tie
17,77,79,Jun 28,PHI,,WSH,W4-3,GS-8,W(10-2),4,7.2,5,1,1,2,8,0,0,2.48,30,114,78,23,15,7,13,6,2,0,71,,,0,0,0,27,1,0,0,0,0,0,1.24,0.349,2.51,31.05,56,1t start tie,8t 12- 2 out a3
18,78,84,Jul 04,PHI,,BAL,W4-1,GS-7,W(11-2),5,7,7,1,1,2,9,0,1,2.41,30,103,74,23,15,8,10,6,1,0,66,,,1,1,0,27,2,0,0,0,0,0,1.18,0.307,2.45,29.75,57,1t start tie,7t 3 out a1
19,79,89,Jul 09,PHI,@,NYM,W3-1,GS-7,W(12-2),4,7,1,0,0,1,10,0,0,2.27,23,105,75,22,18,5,7,3,2,0,84,,,0,0,0,22,0,0,0,0,0,0,0.68,0.342,3.05,38.55,63,1b start tie,7b 3 out a3
20,80,94,Jul 14,PHI,@,MIA,L0-2,GS-6,L(12-3),4,6,4,2,2,1,5,0,0,2.3,24,93,64,25,4,14,4,1,1,0,60,,,0,0,0,23,0,0,0,0,0,1,0.81,-0.035,0.58,16.5,27,1b start tie,6b 3 out d2
21,81,100,Jul 24,PHI,,LAD,W7-4,GS-5,,9,5,5,3,3,2,5,1,0,2.42,21,91,61,17,14,5,9,1,1,0,48,,,0,0,1,18,1,0,0,0,0,0,0.81,-0.092,-0.53,11.05,21,1t start tie,5t 3 out d3
22,82,106,Jul 30,PHI,@,BOS,L1-2,GS-8,,5,8,4,1,1,1,6,0,0,2.35,29,105,73,23,12,12,10,7,1,0,75,,,0,0,0,28,1,1,0,0,0,1,1.23,0.43,3.25,25,39,1b start tie,8b 3 out tie
23,83,111,Aug 05,PHI,,MIA,W5-3,GS-7,,5,6,7,2,2,2,2,1,0,2.37,28,91,64,16,7,10,14,11,2,0,50,,,0,0,0,26,0,0,0,0,0,1,1.25,0.152,0.96,8.1,18,1t start tie,7t --- 0 out a1
24,84,116,Aug 11,PHI,@,SD,W5-1,GS-6,W(13-3),5,6,4,0,0,3,5,0,1,2.28,25,95,61,15,10,10,6,4,1,0,66,,,1,0,0,21,1,0,0,1,0,0,1.04,0.241,2.73,22.7,45,1b start a 2,6b 3 out a5
25,85,122,Aug 17,PHI,,NYM,W4-2,GS-7,W(14-3),5,7,3,1,1,1,11,0,1,2.24,26,108,74,19,21,6,7,4,0,0,77,,,0,0,1,23,0,0,0,0,1,1,1.02,0.243,2.45,36.75,63,1t start tie,7t 3 out a3
26,86,127,Aug 23,PHI,@,WSH,W2-0,GS-8,W(15-3),5,8,5,0,0,1,9,0,0,2.13,30,102,70,18,19,9,11,7,2,0,80,,,0,0,0,28,3,0,0,0,0,0,1.15,0.532,4.1,36.4,63,1b start tie,8b 3 out a2
27,87,132,Aug 28,PHI,,WSH,L4-5,GS-7,,4,7,4,2,1,2,8,0,0,2.1,26,106,72,22,10,9,7,4,0,0,69,,,0,0,0,24,2,0,0,1,0,0,1.01,0.223,1.45,26.15,42,1t start tie,7t 3 out a1
28,88,136,Sep 02,PHI,,CHC,L1-8,GS-6,L(15-4),4,5.2,5,4,4,2,11,3,0,2.23,23,96,68,22,18,5,5,1,0,0,52,,,0,0,0,21,0,1,0,1,0,0,0.64,-0.135,-1.4,22.55,38,1t start tie,6t --3 2 out d4
29,89,140,Sep 07,PHI,@,NYM,W4-3,GS-7,W(16-4),4,7,3,3,3,1,8,2,1,2.29,26,103,66,26,10,8,8,1,0,0,66,,,0,0,0,24,1,0,0,0,0,0,0.95,-0.075,0.05,26.75,48,1b start tie,7b 3 out tie
30,90,145,Sep 12,PHI,,WSH,L1-5,GS-5,L(16-5),4,5,6,4,4,1,5,2,0,2.42,21,74,49,16,9,6,9,3,2,0,43,,,0,0,0,20,1,0,0,1,0,0,0.51,-0.207,-1.53,9.05,18,1t start tie,5t 3 out d4
31,91,150,Sep 18,PHI,,NYM,W5-2,GS-6,,5,5.2,6,2,2,2,9,1,0,2.44,25,104,69,18,19,7,7,3,2,0,56,,,0,0,0,23,1,0,1,0,0,0,0.71,-0.001,0.47,21.95,38,1t start tie,6t 1-3 2 out d2
32,92,155,Sep 23,PHI,@,ATL,L1-2,GS-6,L(16-6),4,6,4,2,2,1,6,1,0,2.45,23,90,65,17,13,8,8,6,1,0,61,,,0,0,0,22,2,0,0,1,0,1,0.94,0.039,0.9,18.5,30,1b start tie,6b 3 out d1
33,93,161,Sep 29,PHI,,ATL,W3-0,GS-7,W(17-6),5,7,2,0,0,4,8,0,1,2.37,26,88,55,13,13,10,3,3,0,0,77,,,0,0,0,21,0,0,1,2,0,0,1.31,0.44,3.45,31.55,57,1t start tie,7t 3 out tie
,,,,,,,22-11,,W-L:17-6,4.8,212.1,149,57,56,58,224,17,7,2.37,831,3212,67.00%,20.00%,13.00%,1.1,,23.00%,7.00%,0,63,,---%,17,5,4,756,31,2,3,16,4,7,1.02,5.037,45.7,753.35,1345,,
