Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
11,106,90,Jul 10,TOR,@,ATL,W6-2,GS-7,W(2-6),5,7,6,1,1,2,5,0,0,5.9,28,93,60,18,8,17,4,2,0,0,64,,,1,0,0,26,0,0,0,1,0,0,1.37,0.268,2.38,22.95,45,1b start tie,7b 3 out tie
12,107,95,Jul 15,TOR,@,BOS,L2-5,GS-5,L(2-7),4,5,5,4,3,1,4,1,0,5.86,21,95,59,12,7,6,10,4,1,0,46,,,0,0,0,20,2,0,0,0,0,1,0.9,-0.198,-1.34,9.65,18,1b start tie,5b 3 out d2
13,108,97,Jul 21,TOR,,BAL,W4-1,GS-7,W(3-7),5,7,5,1,1,2,7,0,1,5.42,27,107,71,19,15,12,5,2,0,0,68,,,0,0,0,24,1,0,0,1,0,0,0.99,0.241,2.47,26.95,51,1t start tie,7t 3 out a3
14,109,102,Jul 27,TOR,@,CWS,W10-5,GS-7,W(4-7),5,6.2,7,2,2,1,3,0,0,5.2,27,106,68,20,5,15,8,5,2,0,54,,,0,0,0,26,1,1,0,1,0,0,0.47,0.098,1.15,16.2,35,1b start a 2,7b -2- 2 out a8
15,110,107,Aug 01,TOR,@,OAK,L3-8,GS-6,L(4-8),4,5,11,7,7,1,6,0,0,5.63,26,94,63,18,12,9,10,6,2,0,22,,,0,0,0,24,2,0,0,1,1,0,0.73,-0.21,-3.49,2.05,12,1b start tie,6b 12- 0 out d5
16,111,112,Aug 07,TOR,,BOS,L7-10,GS-7,,5,7,2,1,0,3,4,0,0,5.2,25,92,53,16,7,16,2,1,0,0,72,,,0,0,0,22,1,0,0,2,0,1,1.26,0.351,2.47,20.75,33,1t start tie,7t 3 out a1
17,112,117,Aug 12,TOR,,TB,W2-1,GS-5,,4,5,5,1,1,1,2,0,0,5.03,20,76,46,10,5,13,4,2,0,0,54,,,1,0,0,19,1,0,0,1,0,0,1.18,0.13,1.48,9.65,18,1t start tie,5t 3 out d1
18,113,122,Aug 17,TOR,@,NYY,L5-7,GS-4,,4,4,6,5,5,2,2,1,0,5.27,20,88,54,14,7,7,9,5,1,0,30,,,0,0,0,18,2,1,0,0,0,0,0.94,-0.312,-2.87,-1.8,3,1b start a 4,4b 3 out d1
19,114,137,Sep 03,TOR,,TB,L1-7,GS-2,L(4-9),16,1.2,6,4,4,0,1,0,1,5.54,13,49,31,8,3,7,4,4,0,0,28,,,0,0,0,12,1,1,0,0,0,0,1.03,-0.294,-3.44,-6.45,-4,1t start tie,2t 12- 2 out d4
,,,,,,,8-11,,W-L:4-9,4.8,102.1,115,68,63,36,77,9,2,5.54,449,1707,62.00%,18.00%,9.00%,1.76,,20.00%,2.00%,0,45,,---%,4,0,0,406,21,3,0,14,3,6,1,-1.106,-13.66,182.45,397,,
