Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
19,126,92,Jul 18,CLE,@,KC,L3-7,GS-7,,9,7.0,5,0,0,3,8,0,1,3.42,27,95,62,17,12,8,7,4,2,0,72,,,0,1,0,23,1,1,0,1,0,0,1.17,0.456,3.63,,,1b start a 1,7b 3 out a2
20,127,97,Jul 24,CLE,@,BAL,L3-5,GS-7,,5,7.0,6,3,3,1,8,1,0,3.44,28,101,67,14,20,8,11,3,0,0,60,,,0,0,0,27,1,0,0,0,0,0,.96,-0.031,0.63,,,1b start tie,7b 3 out d1
21,128,102,Jul 31,CLE,,OAK,W8-0,GS-7,W(10-8),6,7.0,5,0,0,2,7,0,0,3.27,27,103,67,22,11,4,14,8,3,0,72,,,0,0,0,25,3,0,0,1,0,0,.47,0.209,3.88,,,1t start tie,7t 3 out a8
22,129,108,Aug 6,CLE,@,NYY,W5-2,GS-8,W(11-8),5,8.0,5,2,1,1,8,0,0,3.16,27,100,67,14,15,5,13,8,0,0,73,,,0,1,0,26,1,0,0,1,0,0,.99,0.309,2.19,,,1b start tie,8b 3 out a2
23,130,112,Aug 11,CLE,,LAA,W14-4,GS-6,W(12-8),4,6.0,4,3,3,2,3,2,0,3.21,23,87,55,14,10,11,7,3,2,0,53,,,0,0,0,21,0,0,0,1,0,0,.34,0.008,0.32,,,1t start tie,6t 3 out a11
24,131,117,Aug 16,CLE,,CWS,W3-1,GS-6,W(13-8),4,6.0,7,1,1,2,7,1,0,3.15,26,112,72,15,13,8,9,7,0,0,59,,,0,0,0,24,3,0,0,1,0,0,1.08,0.251,2.32,,,1t start tie,6t 3 out a1
25,132,122,Aug 21,CLE,,TOR,W3-2,GS-7,,4,6.2,6,2,2,4,8,1,0,3.13,29,113,71,23,19,7,10,8,2,0,58,,,0,1,0,25,2,0,0,0,0,0,.79,0.051,1.07,,,1t start tie,7t 123 2 out d1
26,133,127,Aug 26,CLE,@,TEX,W12-1,GS-6,W(14-8),4,6.0,5,1,1,2,7,1,0,3.07,24,113,75,20,11,6,9,3,1,0,63,,,0,0,0,22,0,0,0,1,0,0,1.07,0.276,2.26,,,1b start tie,6b 3 out a5
27,134,132,Aug 31,CLE,,MIN,W8-4,GS-8,W(15-8),4,8.0,6,3,3,2,11,2,0,3.09,31,109,72,22,17,9,9,5,1,0,67,,,0,0,0,29,2,0,0,0,0,0,.57,0.211,1.43,,,1t start tie,8t 3 out a4
28,135,137,Sep 6,CLE,,HOU,L3-4,GS-7,L(15-9),5,7.0,4,4,4,3,9,1,0,3.16,28,112,73,16,18,5,11,7,1,0,59,,,0,0,0,25,2,1,0,0,0,0,.61,-0.117,-0.12,,,1t start tie,7t 3 out d3
29,136,142,Sep 11,CLE,@,MIN,W7-1,GS-7,W(16-9),4,7.0,4,1,0,2,10,0,2,3.05,30,114,73,18,16,7,9,3,2,0,75,,,0,0,0,26,1,0,0,0,0,1,.66,0.204,2.56,,,1b start tie,7b 3 out a6
30,137,147,Sep 16,CLE,,DET,W11-4,GS-7,W(17-9),4,7.0,5,4,4,3,7,2,1,3.12,30,101,68,23,12,5,14,5,3,0,55,,,0,0,0,26,1,0,0,0,0,0,.93,0.104,-0.12,,,1t start tie,7t 3 out a3
31,138,151,Sep 21,CLE,,KC,W4-3,GS-7,W(18-9),4,6.1,6,2,2,2,9,0,0,3.11,26,102,68,15,17,4,11,7,0,0,60,,,0,1,1,24,1,0,0,0,0,0,1.06,0.102,1.15,,,1t start tie,7t -2- 1 out a1
32,139,156,Sep 26,CLE,@,DET,W7-4,GS-4,,4,4.0,5,2,2,1,3,1,1,3.14,18,60,39,11,5,5,8,3,0,0,46,,,0,1,0,16,0,0,0,0,0,0,1.26,0.003,0.03,,,1b start tie,4b 3 out tie
,,,,,,,20-12,,W-L:18-9,4.6,215.0,170,82,75,57,227,22,7,3.14,860,3189,66%,17%,13%,0.85,,27%,6%,0,60,,---%,4,7,1,788,39,3,1,17,2,8,.84,2.487,31.95,,,,
