Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
18,80,87,Jul 8,TOR,,HOU,W7-2,GS-7,W(9-5),4,7.0,6,1,1,3,6,0,0,3.28,26,109,61,20,13,10,7,4,1,0,64,,,0,1,0,23,1,0,0,2,0,0,1.01,0.304,2.88,24.35,48.00,1t start tie,7t 3 out a2
19,81,92,Jul 17,TOR,@,BOS,W4-3,GS-7,,8,6.2,5,3,0,3,5,0,0,3.10,28,106,68,18,7,13,7,4,1,0,60,,,0,0,0,24,1,0,0,1,1,1,1.30,0.106,1.42,20.20,35.00,1b start a 2,7b 12- 2 out a1
20,82,97,Jul 22,TOR,@,CLE,L1-2,GS-8,,4,7.2,5,1,1,5,7,0,0,2.98,32,117,73,17,15,17,3,1,1,0,67,,,0,0,0,27,1,0,1,1,0,0,1.10,0.269,3.01,23.25,41.00,1b start tie,8b 12- 2 out tie
21,83,102,Jul 27,TOR,,OAK,W8-4,GS-5,,4,4.2,6,3,3,6,4,0,0,3.08,24,90,52,17,6,10,4,3,1,0,38,,,0,1,0,18,0,0,0,1,0,0,.94,-0.071,-0.48,5.30,17.00,1t start tie,5t 1-- 2 out d2
22,84,107,Aug 1,TOR,@,CWS,W8-4,GS-7,W(10-5),4,7.0,7,4,4,1,5,1,1,3.19,29,99,64,12,12,13,9,6,1,0,51,,,0,0,0,27,3,0,0,1,0,0,.93,0.030,-0.38,16.35,36.00,1b start a 1,7b 3 out a4
23,85,111,Aug 6,TOR,@,HOU,L6-7,GS-7,,4,6.2,11,3,2,2,6,0,0,3.17,33,118,76,20,11,14,11,7,1,0,46,,,0,0,0,30,2,0,0,1,1,1,1.38,-0.130,-0.07,,,1b start tie,7b 12- 2 out a3
24,86,115,Aug 11,TOR,,PIT,L2-4,GS-8,L(10-6),4,8.0,4,4,0,1,4,0,1,3.00,30,109,70,21,12,17,7,4,0,0,69,,,0,0,0,27,1,0,0,2,1,1,.84,-0.052,0.44,,,1t start tie,8t 3 out d2
25,87,120,Aug 16,TOR,,TB,W3-2,GS-7,W(11-6),4,6.1,6,2,2,3,7,0,0,2.99,28,108,66,21,15,10,8,6,1,0,57,,,0,0,0,25,3,0,0,0,0,0,1.13,0.111,1.25,,,1t start tie,7t 123 1 out a2
26,88,126,Aug 23,TOR,@,TB,W7-6,GS-6,,6,5.1,8,5,5,1,4,3,0,3.17,24,87,51,15,6,10,9,4,0,0,35,,,0,0,0,23,0,0,0,1,0,0,.83,-0.128,-1.93,,,1b start a 2,6b 12- 1 out a2
27,89,131,Aug 28,TOR,,BOS,L5-6,GS-6,,4,6.0,7,2,1,0,4,1,0,3.11,24,99,62,23,7,9,11,8,0,0,56,,,1,0,0,24,1,0,0,1,0,0,1.03,0.182,1.33,,,1t start tie,6t 3 out a1
28,90,136,Sep 2,TOR,@,BAL,W7-2,GS-2,,4,1.2,2,0,0,0,3,0,0,3.08,7,30,20,5,6,2,2,2,0,0,54,,,0,0,0,7,0,0,0,0,0,0,.79,0.056,0.59,,,1b start tie,2b 12- 2 out tie
29,91,141,Sep 8,TOR,,DET,L4-5,GS-6,L(11-7),5,6.0,6,4,4,1,6,1,0,3.18,25,94,58,16,10,12,6,3,0,0,49,,,0,0,0,24,1,0,0,0,0,0,.69,-0.148,-0.67,,,1t start tie,6t 3 out d3
30,92,146,Sep 13,TOR,,BAL,L1-2,GS-6,L(11-8),4,6.0,6,2,0,3,7,0,0,3.08,26,92,55,12,12,13,3,2,0,0,60,,,0,0,0,23,2,1,0,2,0,1,1.03,0.117,1.33,,,1t start tie,6t 3 out d1
31,93,151,Sep 19,TOR,,KC,W5-2,GS-7,W(12-8),5,7.0,4,1,1,2,5,0,0,3.01,26,92,61,14,10,12,7,5,0,0,68,,,0,0,0,23,1,0,0,1,1,0,1.22,0.348,2.88,,,1t start tie,7t 3 out a1
32,94,156,Sep 24,TOR,,NYY,W9-5,GS-6,W(13-8),4,5.2,5,3,3,4,2,1,0,3.06,25,99,55,23,4,15,4,2,0,0,45,,,0,0,0,21,2,0,0,1,0,0,.69,0.153,0.86,,,1t start tie,6t 12- 2 out a7
33,95,161,Sep 30,TOR,@,NYY,L1-2,GS-4,L(13-9),5,4.0,6,2,2,1,2,1,0,3.09,17,78,43,12,4,7,7,4,1,0,43,,,0,0,0,16,0,0,0,1,0,0,.96,-0.021,0.20,,,1b start tie,4b 3 out d2
,,,,,,,19-14,,W-L:13-9,4.5,201.0,201,82,69,62,164,21,6,3.09,834,3140,63%,18%,10%,1.70,,21%,3%,1,54,,---%,10,5,1,762,33,1,1,34,4,5,.95,2.419,27.63,375.25,730.00,,
