Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
11,11,72,Jun 22,DET,,SEA,W5-1,GS-5,,4,4.1,3,1,1,1,3,0,2,2.40,19,74,42,11,7,5,8,6,0,0,55,,,0,0,0,16,0,0,0,0,0,0,.93,0.018,-0.04,,,1t start tie,5t 123 1 out a3
12,12,80,Jul 1,DET,@,TB,W10-2,GS-7,W(8-2),8,7.0,2,0,0,1,10,0,0,2.17,24,92,66,10,18,8,5,2,1,0,82,,,0,0,0,23,0,0,0,0,0,0,.72,0.326,3.38,,,1b start tie,7b 3 out a7
13,13,85,Jul 6,DET,@,CLE,W12-2,GS-6,W(9-2),4,6.0,5,2,1,2,2,0,0,2.11,24,95,60,9,8,10,10,5,1,0,56,,,0,0,0,20,2,0,0,1,2,0,.90,0.049,1.32,,,1b start tie,6b 3 out a6
14,14,92,Jul 17,DET,,KC,W4-2,GS-8,,10,8.0,6,2,2,1,5,0,0,2.13,31,95,68,18,10,16,9,3,2,0,66,,,0,0,0,29,1,0,0,0,0,0,.97,0.284,2.06,,,1t start tie,8t 3 out tie
15,15,97,Jul 22,DET,@,CWS,W7-5,GS-5,,4,5.0,6,5,4,2,4,1,1,2.41,24,86,55,16,8,11,6,5,1,0,39,,,0,0,0,21,2,0,0,1,0,1,1.26,-0.395,-2.56,,,1b start tie,5b 3 out d1
16,16,102,Jul 27,DET,@,BOS,W4-3,GS-8,,4,7.2,7,3,3,0,3,2,0,2.50,28,98,72,14,11,15,10,3,2,0,56,,,0,0,0,27,2,1,0,2,0,1,1.50,-0.033,0.93,,,1b start tie,8b --3 2 out tie
17,17,107,Aug 3,DET,,CWS,W2-1,GS-7,,6,6.2,5,1,1,1,4,1,1,2.42,25,91,58,11,4,10,9,5,1,0,63,,,0,0,0,23,2,0,0,2,0,1,1.10,0.185,2.11,,,1t start tie,7t 12- 2 out tie
18,18,112,Aug 8,DET,@,SEA,L0-3,GS-7,L(9-3),4,7.0,5,2,2,1,6,0,0,2.43,25,105,66,10,9,10,8,5,2,0,64,,,0,0,0,24,1,0,0,2,0,0,.69,0.028,1.41,,,1b start tie,7b 3 out d2
19,19,117,Aug 14,DET,@,TEX,W7-0,SHO,W(10-3),5,9.0,4,0,0,0,9,0,0,2.25,30,112,75,18,15,9,12,7,2,0,88,,,0,1,0,30,0,0,0,0,0,0,.68,0.376,4.89,,,1b start tie,9b 3 out a7
20,20,122,Aug 19,DET,,BOS,L2-10,GS-6,L(10-4),4,5.2,10,6,6,1,1,2,0,2.58,28,92,58,15,4,13,13,6,0,0,25,,,1,0,0,27,1,0,0,0,0,0,.62,-0.303,-3.46,,,1t start tie,6t 1-3 2 out d4
21,21,129,Aug 27,DET,,LAA,L2-3,GS-5,L(10-5),7,5.0,5,3,3,1,4,1,2,2.69,23,95,56,16,8,1,15,7,4,0,48,,,0,0,0,20,0,0,0,0,0,0,.98,-0.107,-0.46,,,1t start tie,5t 3 out d2
22,22,135,Sep 3,DET,@,KC,L2-5,GS-6,L(10-6),6,6.0,7,3,3,1,4,1,0,2.77,26,87,60,14,11,14,7,2,4,0,49,,,0,0,0,25,1,0,0,0,0,0,.80,-0.093,0.11,,,1b start tie,6b 3 out d2
23,23,140,Sep 9,DET,,BAL,W4-3,GS-7,,5,7.0,3,2,2,1,5,1,1,2.76,25,103,66,18,9,10,8,3,1,0,67,,,0,0,0,23,1,0,0,1,0,0,1.03,0.262,1.56,,,1t start tie,7t 3 out a1
24,24,147,Sep 16,DET,@,CLE,L4-11,GS-5,L(10-7),6,5.0,7,6,6,3,3,1,0,3.03,24,100,55,16,3,6,12,3,0,0,29,,,1,0,0,20,1,0,0,1,0,0,.76,-0.286,-3.23,,,1b start tie,5b 3 out d5
25,25,153,Sep 23,DET,,KC,W8-3,GS-7,W(11-7),6,7.0,8,1,1,0,9,0,0,2.95,28,102,71,15,19,12,7,4,0,0,66,,,0,0,0,28,0,0,0,1,0,0,.54,0.206,2.56,,,1t start tie,7t 3 out a7
26,26,158,Sep 28,DET,,CLE,W6-3,GS-4,,4,3.1,6,3,3,3,3,0,0,3.06,19,77,46,12,6,6,7,2,2,0,36,,,1,0,0,16,2,0,0,0,0,0,1.38,-0.069,-0.50,,,1t start tie,4t 1-- 1 out a1
,,,,,,,19-7,,W-L:11-7,4.9,159.0,136,57,54,42,132,16,9,3.06,647,2473,64%,15%,10%,1.04,,22%,8%,0,57,,---%,4,2,0,590,27,1,1,17,2,4,.94,1.457,21.96,,,,
