Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
15,154,89,Jul 15,CLE,@,OAK,L3-5,GS-8,,5,7.1,5,3,3,0,12,2,0,2.86,27,106,72,18,21,3,12,7,1,0,68,,,0,0,0,27,1,0,0,0,0,0,1.06,-0.048,0.79,31.50,49.00,1b start tie,8b --- 1 out tie
16,155,96,Jul 23,CLE,,TOR,W8-1,GS-8,W(8-3),7,7.2,5,1,1,2,14,1,0,2.74,29,120,81,24,22,8,5,2,1,0,77,,,0,0,0,27,0,0,0,1,0,0,.62,0.211,3.23,43.05,74.00,1t start tie,8t 1-- 2 out a7
17,156,102,Jul 29,CLE,@,CWS,W5-4,GS-7,,5,6.1,9,4,4,1,12,1,1,2.90,30,98,72,17,18,6,10,8,0,0,50,,,1,0,0,27,3,0,1,0,0,0,1.31,-0.186,-1.58,23.65,43.00,1b start tie,7b 1-3 1 out tie
18,157,106,Aug 3,CLE,,NYY,W5-1,CG,W(9-3),4,9.0,3,1,1,1,11,1,0,2.77,30,106,72,18,18,10,8,5,0,0,87,,,0,0,0,29,1,0,0,1,0,0,.76,0.397,4.04,,,1t start tie,9t 3 out a4
19,158,110,Aug 8,CLE,,COL,W4-1,CG,W(10-3),4,9.0,3,1,1,0,11,1,0,2.65,29,116,78,20,24,5,13,3,5,0,88,,,1,1,0,29,0,0,0,0,0,0,.83,0.393,4.04,,,1t start tie,9t 3 out d1
20,159,115,Aug 13,CLE,@,TB,W4-3,GS-7,W(11-3),4,7.0,4,3,3,2,9,1,1,2.71,27,100,66,12,17,6,9,4,0,0,64,,,0,0,0,24,0,0,0,0,0,0,1.11,0.008,0.48,,,1b start tie,7b 3 out tie
21,160,120,Aug 18,CLE,@,KC,W10-1,GS-6,W(12-3),4,5.1,6,1,1,1,4,1,0,2.67,22,74,47,14,8,10,7,4,2,0,55,,,0,0,0,21,1,0,0,0,0,0,.74,0.115,1.28,,,1b start a 3,6b 12- 1 out a5
22,161,125,Aug 23,CLE,,BOS,L1-6,GS-8,L(12-4),4,7.2,4,2,2,1,12,1,1,2.65,29,114,75,22,16,6,9,2,1,0,74,,,0,0,0,27,0,0,0,0,0,0,.94,0.160,2.01,,,1t start tie,8t 12- 2 out d2
23,162,130,Aug 28,CLE,@,NYY,W6-2,GS-8,W(13-4),4,8.0,3,2,2,1,7,1,0,2.63,29,110,72,26,8,9,12,5,1,0,74,,,0,0,0,28,1,0,0,0,0,1,1.02,0.254,2.39,,,1b start a 1,8b 3 out a3
24,163,135,Sep 2,CLE,@,DET,W5-2,GS-8,W(14-4),4,8.0,8,1,1,0,7,0,0,2.56,31,114,84,17,18,9,15,11,3,0,69,,,0,0,0,31,2,0,0,1,0,0,.73,0.260,3.35,,,1b start a 4,8b 3 out a4
25,164,140,Sep 7,CLE,@,CWS,W11-2,GS-7,W(15-4),4,7.0,3,2,2,1,13,2,0,2.56,25,96,67,18,21,2,9,4,0,0,75,,,0,0,0,24,0,0,0,0,0,0,.43,0.059,1.63,,,1b start a 4,7b 3 out a8
26,165,145,Sep 12,CLE,,DET,W2-0,SHO,W(16-4),4,9.0,5,0,0,0,8,0,0,2.44,30,113,77,27,11,13,9,5,1,0,85,,,0,0,0,29,3,0,0,1,0,0,1.12,0.626,5.04,,,1t start tie,9t 3 out a2
27,166,150,Sep 17,CLE,,KC,W3-2,GS-7,W(17-4),4,7.0,3,0,0,0,9,0,1,2.35,26,99,76,12,19,6,10,5,1,0,80,,,0,0,0,25,0,0,0,0,0,1,1.27,0.435,3.92,,,1t start tie,7t 3 out a2
28,167,156,Sep 24,CLE,@,SEA,W4-2,GS-7,W(18-4),6,7.0,6,2,0,2,10,1,0,2.27,29,108,72,19,16,4,13,9,1,0,69,,,0,0,0,27,1,0,0,0,0,1,1.23,0.203,1.59,,,1b start tie,7b 3 out a1
29,168,161,Sep 30,CLE,,CWS,L1-2,GS-5,,5,5.0,6,1,1,0,3,0,0,2.25,20,81,57,14,7,11,6,2,1,0,54,,,0,0,0,20,1,0,0,1,0,0,.93,0.157,1.80,,,1t start tie,5t 3 out d1
,,,,,,,20-9,,W-L:18-4,4.6,203.2,141,56,51,36,265,21,5,2.25,777,2945,68%,19%,16%,0.85,,27%,7%,0,68,,---%,15,5,0,732,31,0,2,7,1,4,.91,4.852,54.99,478.40,812.00,,
