Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
11,255,51,May 29,LAD,@,NYM,W4-2,GS-8,,5,7.2,4,2,2,0,10,1,0,1.56,27,114,78,20,18,8,9,3,2,0,73,,,0,0,0,27,2,0,0,0,0,0,1.24,0.408,2.58,,,1b start tie,8b 1-- 2 out a1
12,256,57,Jun 4,LAD,,ATL,W4-0,GS-6,W(8-1),5,6.0,3,0,0,1,4,0,1,1.46,22,96,62,9,13,10,6,1,1,0,69,,,0,0,0,19,0,0,0,1,0,0,1.44,0.360,2.89,,,1t start tie,6t 3 out a1
13,257,62,Jun 10,LAD,@,SF,W3-2,GS-8,W(9-1),5,8.0,5,2,2,0,13,1,0,1.52,29,108,78,16,30,8,8,5,0,0,77,,,0,0,0,29,1,0,0,0,0,0,1.22,0.273,1.80,,,1b start a 2,8b 3 out tie
14,258,67,Jun 15,LAD,@,ARI,W3-2,GS-8,W(10-1),4,7.1,5,2,2,1,11,1,0,1.58,27,104,70,17,20,6,9,6,1,0,70,,,0,0,0,26,2,0,0,1,0,0,1.25,0.266,1.96,,,1b start tie,8b --- 1 out a1
15,259,72,Jun 20,LAD,,WSH,W4-1,GS-7,W(11-1),4,7.0,6,1,1,0,8,0,0,1.57,27,106,75,17,18,11,8,4,1,0,69,,,0,0,0,27,1,0,0,0,0,0,1.20,0.312,2.37,,,1t start tie,7t 3 out a2
16,260,77,Jun 26,LAD,@,PIT,L3-4,GS-6,L(11-2),5,6.0,9,4,4,2,4,0,0,1.79,27,98,66,20,11,8,13,7,1,0,40,,,0,1,0,24,2,0,1,0,0,0,1.08,-0.106,-1.05,,,1b start tie,6b 3 out d1
17,261,140,Sep 9,LAD,@,MIA,L1-4,GS-3,L(11-3),74,3.0,5,2,2,0,5,1,0,1.89,14,66,46,9,9,5,4,3,0,0,46,,,0,0,0,14,1,0,0,0,0,0,.65,-0.097,-0.62,,,1b start tie,3b 3 out d2
18,262,145,Sep 14,LAD,@,NYY,W2-0,GS-5,,4,5.0,1,0,0,0,5,0,0,1.81,17,64,42,11,7,9,3,1,1,0,70,,,0,0,0,16,0,0,0,0,0,1,1.08,0.285,2.62,,,1b start tie,5b 3 out tie
19,263,150,Sep 19,LAD,,SF,W2-1,GS-6,,4,6.0,3,1,0,1,7,0,0,1.73,21,88,62,15,11,5,8,4,3,0,70,,,1,0,0,20,0,0,0,1,0,0,.76,0.181,1.89,,,1t start tie,6t 3 out d1
20,264,155,Sep 24,LAD,,COL,W14-1,GS-7,W(12-3),4,7.0,3,0,0,0,6,0,0,1.65,23,91,65,16,12,7,10,3,2,0,77,,,0,0,0,23,1,0,0,0,0,0,.38,0.187,3.37,,,1t start tie,7t 3 out a8
21,265,161,Oct 1,LAD,@,SF,L0-3,GS-7,L(12-4),6,7.0,6,3,2,1,4,1,0,1.69,28,82,60,12,9,11,12,5,2,0,58,,,0,0,0,26,0,0,0,0,1,0,.74,0.011,0.33,,,1b start tie,7b 3 out d3
,,,,,,,17-4,,W-L:12-4,4.5,149.0,97,31,28,11,172,8,2,1.69,544,2062,69%,17%,16%,1.05,,25%,6%,0,70,,---%,1,1,0,526,18,1,1,9,1,2,.99,4.824,42.30,,,,
