Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
22,208,114,Aug 08,CHC,@,KC,L0-9,GS-7,L(10-8),4,6.1,6,5,5,2,4,1,0,4.28,27,98,63,16,3,7,14,5,3,0,43,,,0,0,0,25,1,0,0,0,0,0,0.8,-0.079,-1.73,7.45,16,1b start tie,7b --- 1 out d5
23,209,118,Aug 14,CHC,,MIL,L0-7,GS-5,L(10-9),5,5,6,5,5,1,5,3,1,4.46,22,71,46,18,6,6,9,5,0,0,39,,,0,0,0,20,0,0,0,1,0,0,0.45,-0.271,-2.42,6.45,15,1t start tie,5t 3 out d5
24,210,123,Aug 19,CHC,@,PIT,L1-2,GS-6,,4,5,4,1,1,2,4,0,0,4.36,21,93,55,14,11,8,7,6,0,0,57,,,0,1,1,19,2,0,0,0,0,1,1.25,-0.099,-0.15,13.65,24,1b start tie,6b -23 0 out tie
25,211,128,Aug 25,CHC,,CIN,W10-6,GS-6,W(11-9),5,5,6,2,2,3,2,0,0,4.33,23,89,49,12,4,8,10,6,1,0,46,,,0,0,0,19,1,0,0,1,1,0,1.29,0.037,0.2,9.85,27,1t start tie,6t 1-- 0 out a4
26,212,134,Aug 31,CHC,@,PHI,L1-2,GS-6,,5,6,3,1,1,1,7,0,0,4.21,21,88,58,19,9,5,8,3,1,0,68,,,0,0,0,20,1,0,0,0,0,0,1.03,0.177,1.96,23.1,36,1b start tie,6b 3 out tie
27,213,139,Sep 05,CHC,@,MIL,W6-4,GS-7,W(12-9),4,6.2,5,2,2,2,5,0,1,4.14,27,104,68,16,12,10,9,5,1,0,59,,,0,0,0,24,1,0,0,1,0,0,1.05,0.196,1.35,20.2,41,1b start tie,7b --- 2 out a4
28,214,144,Sep 11,CHC,,MIL,W3-0,GS-7,W(13-9),5,6.2,3,0,0,2,7,0,0,3.97,25,108,68,26,5,6,10,4,2,0,73,,,0,0,0,23,0,0,0,0,0,0,1.2,0.292,2.83,30,53,1t start tie,7t 123 2 out a2
29,215,149,Sep 16,CHC,,CIN,L1-2,GS-5,L(13-10),4,5,5,2,2,3,7,2,0,3.95,24,98,61,16,12,7,7,3,2,0,53,,,0,0,0,21,1,0,0,0,0,1,0.97,0.018,0.58,16.45,30,1t start tie,5t 3 out d2
30,216,153,Sep 21,CHC,@,CWS,L4-10,GS-6,L(13-11),4,5,9,5,5,0,8,1,0,4.11,23,88,56,16,15,7,8,3,0,0,37,,,0,1,1,23,2,0,0,0,0,0,0.75,-0.235,-1.91,11.85,24,1b start a 1,6b 1-- 0 out d3
31,217,158,Sep 26,CHC,,PIT,W7-6,GS-5,,4,5,4,2,2,0,4,2,0,4.09,18,74,46,15,6,6,8,3,0,0,55,,,0,0,0,18,0,1,0,1,0,0,0.69,0.1,0.58,12.85,21,1t start tie,5t 3 out a4
32,218,163,Oct 01,CHC,,MIL,L1-3,GS-6,,4,5,6,1,1,0,4,0,0,4.03,20,64,41,11,4,9,7,3,0,0,55,,,1,0,0,18,0,0,0,1,0,0,1.06,0.091,1.2,13.65,24,1t start tie,6t 1-- 0 out tie
,,,,,,,18-14,,W-L:13-11,4.7,174.1,162,81,78,68,158,25,3,4.03,739,2908,62.00%,19.00%,8.00%,0.81,,25.00%,6.00%,0,52,,---%,6,6,5,658,32,3,3,13,2,6,0.97,0.925,8.32,464.45,919,,
