team_id,team_name,team_abbr,game_id,at_away,at_home,scheduled,rescheduled
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,3658ee5e-3fbc-46e7-9161-2e86bcb5bab3,0,1,2018-07-22,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,6abdc890-55b0-442a-8f19-020327d2652b,0,1,2018-07-23,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,a60d01df-3637-41d5-8fbc-901cc3156010,0,1,2018-07-24,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,c65be923-c18f-403f-b2c4-8f76fc8bfbc8,0,1,2018-07-25,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,cd686408-7a1f-40fd-9627-1698a2814bd6,0,1,2018-07-26,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,005dfca5-b738-47cf-b8f1-675a47d31ead,0,1,2018-07-27,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,40d6836f-58ae-4944-9029-60b520abacd8,0,1,2018-07-28,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,a15a555b-76c1-42c5-b4bf-38dc4a42af4b,0,1,2018-07-29,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,bf61e592-e3de-499e-892a-c26f06cbafe4,1,0,2018-07-31,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,abf8e798-36ae-40ed-a32e-14bac9f945a5,1,0,2018-08-01,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,f9bc217a-08be-4a2a-8ff5-da8bca393647,1,0,2018-08-02,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,09b0d7bb-0e08-4b95-bc3c-64e5e72dc8eb,1,0,2018-08-03,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,3f1bf221-f338-4dba-996a-f6c897269300,1,0,2018-08-04,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,d421055b-604a-48b2-ac8d-47a8d0587cf5,1,0,2018-08-05,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,e629a594-6ef5-4d1d-8830-f338e3784e9d,0,1,2018-08-06,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,a4ab861f-64fe-4f16-8733-625f4145b57c,0,1,2018-08-07,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,cd09b792-de15-4305-8200-a3b70986e9eb,0,1,2018-08-08,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,c06e8931-8460-472c-a544-614eeb0c2c28,0,1,2018-08-10,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,a90659af-6919-4151-8d8b-764247580742,0,1,2018-08-11,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,438860ef-86ba-4fe2-933a-3af2f804821c,0,1,2018-08-12,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,f846c67b-ed5d-49dc-bac5-5c096b61d04c,1,0,2018-08-13,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,16235714-2147-47ee-90d1-419c10d70b39,1,0,2018-08-14,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,0c87ea94-7a45-48e7-88aa-e99536039bd3,1,0,2018-08-15,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,1d5e8d07-8f1e-4742-9580-4fedf2b373c3,1,0,2018-08-16,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,032a9beb-7c37-4b82-bc44-c18fe3812aff,1,0,2018-08-17,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,68baccd3-27d7-423c-9451-87c64d3f4381,1,0,2018-08-18,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,4e366977-41a8-4c86-8357-64808f721a7f,1,0,2018-08-19,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,60802679-9883-4fa5-a197-5bed5b6d627c,1,0,2018-08-21,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,01e76f3c-1d33-43c6-8258-f7783d0c7787,1,0,2018-08-22,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,87e6f05d-0af6-490f-9ac2-7b3b7ccc9e7d,0,1,2018-08-24,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,8652bce8-0009-4316-95ac-b259b74e8c8d,0,1,2018-08-25,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,e608ed6b-5a2d-4ea1-833f-1f7ab13693b6,0,1,2018-08-26,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,b7cc0217-2ce2-4414-aeda-b1ef0252b8dd,0,1,2018-08-27,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,8ebeb328-449b-486f-8cfd-f3f5aea252a1,0,1,2018-08-28,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,124ffc9d-b9fc-42c2-a329-cfb1c43d7a4c,1,0,2018-08-30,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,dc08aa5c-d700-46b9-bd62-5fce57306c97,1,0,2018-08-31,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,2564c139-8524-4a73-b6d4-13e9db2d63ef,1,0,2018-09-01,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,77f04b9f-56d6-4ef1-adcb-c019094c04c7,1,0,2018-09-02,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,061ada99-3060-4981-9a02-8c3d89e31c7b,1,0,2018-09-03,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,fb760aa2-cb50-46b8-a474-40504bc51318,1,0,2018-09-04,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,6bc53c9f-1120-46e4-93e0-3fd943e62b97,1,0,2018-09-05,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,e32d0970-702a-4d8a-a97a-47e14c7bd786,1,0,2018-09-07,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,6e7ca21c-1734-4c8a-91a3-2b09d630fa3d,1,0,2018-09-08,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,bd7361c3-5dc0-4171-ac89-2d895e39fd01,1,0,2018-09-09,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,2b82a42d-ff28-4ce8-abeb-261f3a269a8f,0,1,2018-09-10,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,ba6c19ea-8a7b-4273-9e69-9c32505fbe56,0,1,2018-09-11,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,dde37674-747a-40e2-bcb8-1a8fd5472e35,0,1,2018-09-12,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,a405064a-453c-41c0-aa16-d6c6532037eb,0,1,2018-09-13,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,eabebc87-7a3d-4672-9984-c44bc8cc570c,0,1,2018-09-14,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,c65b013b-8f84-4f08-acb7-92942073b15a,0,1,2018-09-15,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,2ed956bc-f8e3-4318-a9b8-c2b82b939942,0,1,2018-09-16,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,4ade0bb9-e225-4ac2-bb4e-fcc2d3354029,1,0,2018-09-18,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,5a4dbbd6-a328-474b-8817-5c73f476e87d,1,0,2018-09-19,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,5b11c8aa-d25e-4fba-9ccd-dff7c8a0f58b,1,0,2018-09-20,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,d88d161a-6032-41ec-b643-c90f4c8fa911,1,0,2018-09-21,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,296ec4f8-655a-4cb2-a74b-66420f89e237,1,0,2018-09-22,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,69827e6e-b4fb-4069-a3c2-2f579aa3bc0f,1,0,2018-09-23,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,d2171f97-0d35-4201-a60a-80cf3d212ba9,0,1,2018-09-24,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,6fe735ae-a37b-4b92-832a-8d3a5e28c0e3,0,1,2018-09-25,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,121c59b4-af97-4642-b1ee-dbf94445903b,0,1,2018-09-26,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,c4e29d81-77cc-4f2d-bdea-2e4aa422cab8,0,1,2018-09-28,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,8e6d2a56-e51b-4309-a41a-1b4b07c20c2c,0,1,2018-09-29,
4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,LAA,bdf8bc97-4941-4a36-800f-eec0e222286c,0,1,2018-09-30,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,0e2e9445-819b-41f0-926f-9235eff0fb2b,1,0,2018-03-29,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,69690bab-9d78-4987-99c5-909f05e92365,1,0,2018-03-30,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,e4b3644f-b501-4c61-8103-edad71a54a80,1,0,2018-03-31,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,a3476fc9-a325-4630-80ee-4461cba8b2b4,1,0,2018-04-01,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,06695cd3-0ff7-4893-8983-690575a35bd9,0,1,2018-04-02,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,70c34613-87df-4cd2-8411-c77cda51f31b,0,1,2018-04-03,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,4e566898-405e-4475-bade-05c14ab8e7a6,0,1,2018-04-04,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,fec90190-088a-4445-ae1a-12f480245c0f,0,1,2018-04-06,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,50794ecc-ee30-4168-9016-17bc947249d0,0,1,2018-04-07,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,61e6759d-27a0-417f-ba4b-90d46445f1eb,0,1,2018-04-08,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,73a9183f-1009-453f-87f4-82e4c06753d7,1,0,2018-04-09,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,6dc371ff-3a1c-4480-845f-31af13fcc3f6,1,0,2018-04-10,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,690b356c-6e6b-4f52-be37-8376a7a4b563,1,0,2018-04-11,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,bcead6c5-40a2-4bd4-96f9-a40cb0a389b9,0,1,2018-04-13,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,36de929b-baad-45c7-b322-acd68d175a0a,0,1,2018-04-14,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,eef18130-64a8-4cd8-9d95-cece08881f1a,0,1,2018-04-15,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,30202a29-c1f4-4aab-8c90-48d98dacec6f,1,0,2018-04-16,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,45e8c40d-8d0a-460e-b560-195a4c2e637a,1,0,2018-04-17,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,a358b2c7-47f9-45d7-aba0-c52ea67dcddf,1,0,2018-04-18,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,9b7284ad-d58c-45b5-ac09-f18a4c4db5b9,1,0,2018-04-19,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,6eda0a60-76ac-4dda-8fbf-155e5a6cab97,1,0,2018-04-20,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,7b2ae1d7-5520-4c0a-8c69-9d774818431b,1,0,2018-04-21,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,6dc602c3-f739-4ed9-adb4-f75ba234e5c5,1,0,2018-04-22,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,096f902a-1739-4926-b6ba-d644bebda8d8,0,1,2018-04-23,
eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,HOU,0f4381b8-6d00-478c-b120-f1b9e997b1ad,0,1,2018-04-24,
