count.balls,count.outs,count.pitch_count,count.strikes,day,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,month,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1.description,runner_1.ending_base,runner_1.fielders,runner_1.first_name,runner_1.id,runner_1.jersey_number,runner_1.last_name,runner_1.out,runner_1.outcome_id,runner_1.preferred_name,runner_1.starting_base,runner_2.ending_base,runner_2.out,runner_2.outcome_id,runner_2.starting_base,runner_3.ending_base,runner_3.out,runner_3.outcome_id,runner_3.starting_base,runner_4.ending_base,runner_4.out,runner_4.outcome_id,runner_4.starting_base,year
0,1,1,1,20,Trevor Story singles to shallow center field.,,False,False,False,False,False,False,False,False,B,,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,Story,Trevor,2,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,17,83.0,SL,17,52,2,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Ian,fac92698-ed41-4615-8e1e-cd552612c5cf,20,Desmond,False,,Ian,2.0,,,,,,,,,,,,,2017
0,1,2,2,20,Trevor Story singles to shallow center field.,,False,False,False,False,False,False,False,False,B,,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,Story,Trevor,2,06,kF,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,18,82.0,SL,-23,-34,5,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Ian,fac92698-ed41-4615-8e1e-cd552612c5cf,20,Desmond,False,,Ian,2.0,,,,,,,,,,,,,2017
1,1,3,2,20,Trevor Story singles to shallow center field.,,False,False,False,False,False,False,False,False,B,,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,Story,Trevor,2,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,19,91.0,FA,-76,121,10,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,2.0,,Ian,fac92698-ed41-4615-8e1e-cd552612c5cf,20,Desmond,False,,Ian,2.0,,,,,,,,,,,,,2017
2,1,4,2,20,Trevor Story singles to shallow center field.,"[{'type': 'throwing', 'preferred_name': 'Jeff', 'first_name': 'Jeffery', 'last_name': 'Mathis', 'jersey_number': '2', 'id': 'a708a8bb-491f-4ed4-9910-e08bfefdd603'}]",False,False,False,False,False,False,False,True,B,,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,Story,Trevor,2,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,20,84.0,SL,11,-213,12,R,Zack,ba554801-7322-487c-a998-74fd132712e8,Ian Desmond scores.,4.0,,Ian,fac92698-ed41-4615-8e1e-cd552612c5cf,20,Desmond,False,eRN,Ian,2.0,,,,,,,,,,,,,2017
2,1,5,2,20,Trevor Story singles to shallow center field.,,True,False,False,False,True,False,False,False,B,18,GB,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,Story,Trevor,2,06,aS,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,21,92.0,FA,-105,-65,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,27,Story,False,AD1,Trevor,0.0,,,,,,,,,,,,,2017
1,1,1,0,20,Tony Wolters lines out to deep right field to David Peralta.,,False,False,False,False,False,False,False,False,B,,,Anthony,63a84935-d64f-4b9f-a2b9-78d5df3934e3,Wolters,Tony,2,06,bB,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,22,74.0,CU,123,0,11,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,27,Story,False,,Trevor,1.0,,,,,,,,,,,,,2017
1,2,2,0,20,Tony Wolters lines out to deep right field to David Peralta.,,True,False,False,False,False,False,False,False,B,10,LD,Anthony,63a84935-d64f-4b9f-a2b9-78d5df3934e3,Wolters,Tony,2,06,oLO,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,23,87.0,CH,-64,4,4,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,27,Story,False,,Trevor,1.0,,,,,,,,,,,,,2017
0,3,1,0,20,"German Marquez grounds out to shallow center field, Brandon Drury to Paul Goldschmidt.",,True,False,False,False,False,False,False,False,B,19,GB,German,2764f896-603a-42bb-b031-f50893d42a63,Marquez,German,2,06,oGO,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,24,90.0,FA,-64,-26,4,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,27,Story,False,,Trevor,1.0,,,,,,,,,,,,,2017
0,0,1,1,20,Charlie Blackmon strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Charles,6d5ea773-5f3d-470e-b572-b59fc278f892,Blackmon,Charlie,3,06,kKL,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,25,89.0,FA,64,-69,9,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,0,2,2,20,Charlie Blackmon strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Charles,6d5ea773-5f3d-470e-b572-b59fc278f892,Blackmon,Charlie,3,06,kKS,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,26,85.0,CH,0,-208,12,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,3,3,20,Charlie Blackmon strikes out swinging.,,True,False,False,False,False,False,False,False,B,,,Charles,6d5ea773-5f3d-470e-b572-b59fc278f892,Blackmon,Charlie,3,06,kKS,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,27,81.0,SL,0,-208,12,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,1,0,20,DJ LeMahieu flies out to right center field to David Peralta.,,False,False,False,False,False,False,False,False,B,,,David,d1c07b01-a86d-4c17-ac38-8217e364c2cf,LeMahieu,DJ,3,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,28,91.0,FA,-135,69,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,2,0,20,DJ LeMahieu flies out to right center field to David Peralta.,,True,False,False,False,False,False,False,False,B,14,FB,David,d1c07b01-a86d-4c17-ac38-8217e364c2cf,LeMahieu,DJ,3,06,oFO,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,29,82.0,SL,-135,-52,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,2,1,1,20,Nolan Arenado pops out to shallow center field to Brandon Drury.,,False,False,False,False,False,False,False,False,B,,,Nolan,aec77ff1-c238-449c-9af6-ed76ff9dd702,Arenado,Nolan,3,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,30,90.0,FA,-100,-30,4,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,2,2,2,20,Nolan Arenado pops out to shallow center field to Brandon Drury.,,False,False,False,False,False,False,False,False,B,,,Nolan,aec77ff1-c238-449c-9af6-ed76ff9dd702,Arenado,Nolan,3,06,kKS,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,31,91.0,FA,64,143,10,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,3,2,20,Nolan Arenado pops out to shallow center field to Brandon Drury.,,False,False,False,False,False,False,False,False,B,,,Nolan,aec77ff1-c238-449c-9af6-ed76ff9dd702,Arenado,Nolan,3,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,32,91.0,FA,-88,113,10,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,2,4,2,20,Nolan Arenado pops out to shallow center field to Brandon Drury.,,False,False,False,False,False,False,False,False,B,,,Nolan,aec77ff1-c238-449c-9af6-ed76ff9dd702,Arenado,Nolan,3,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,33,73.0,CU,-182,-204,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,3,5,2,20,Nolan Arenado pops out to shallow center field to Brandon Drury.,,True,False,False,False,False,False,False,False,B,18,PU,Nolan,aec77ff1-c238-449c-9af6-ed76ff9dd702,Arenado,Nolan,3,06,oPO,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,34,84.0,SL,-117,8,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,1,0,20,Mark Reynolds grounds out to shallow infield to Zack Greinke.,,False,False,False,False,False,False,False,False,B,,,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,4,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,35,73.0,CU,11,-169,12,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,2,0,20,Mark Reynolds grounds out to shallow infield to Zack Greinke.,,True,False,False,False,False,False,False,False,B,26,GB,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,4,06,oGO,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,36,84.0,SL,-70,-82,7,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,1,0,20,Carlos González homers to center field.,,False,False,False,False,False,False,False,False,B,,,Carlos,5fec650f-de86-43d2-9efb-32af34a4d5a4,González,Carlos,4,06,bB,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,37,73.0,CU,194,4,11,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,2,1,20,Carlos González homers to center field.,,False,False,False,False,False,False,False,False,B,,,Carlos,5fec650f-de86-43d2-9efb-32af34a4d5a4,González,Carlos,4,06,kF,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,38,90.0,FA,-176,-52,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,1,3,1,20,Carlos González homers to center field.,,False,False,False,False,False,False,False,False,B,,,Carlos,5fec650f-de86-43d2-9efb-32af34a4d5a4,González,Carlos,4,06,bB,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,39,90.0,FA,5,165,10,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,1,4,1,20,Carlos González homers to center field.,,True,False,False,False,True,False,False,False,B,3,FB,Carlos,5fec650f-de86-43d2-9efb-32af34a4d5a4,González,Carlos,4,06,aHR,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,40,85.0,SL,-23,34,2,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,4.0,,Carlos,5fec650f-de86-43d2-9efb-32af34a4d5a4,5,González,False,ERN,Carlos,0.0,,,,,,,,,,,,,2017
0,1,1,1,20,Ian Desmond singles to shortstop.,,False,False,False,False,False,False,False,False,B,,,Ian,fac92698-ed41-4615-8e1e-cd552612c5cf,Desmond,Ian,4,06,kKS,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,41,82.0,SL,-88,-160,12,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,2,1,20,Ian Desmond singles to shortstop.,,True,False,False,False,True,False,False,False,B,22,GB,Ian,fac92698-ed41-4615-8e1e-cd552612c5cf,Desmond,Ian,4,06,aS,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,42,83.0,SL,-123,-121,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Ian,fac92698-ed41-4615-8e1e-cd552612c5cf,20,Desmond,False,AD1,Ian,0.0,,,,,,,,,,,,,2017
0,1,1,0,20,Trevor Story singles to left center field. Ian Desmond to third.,,True,False,False,False,True,False,False,False,B,12,LD,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,Story,Trevor,4,06,aS,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,43,83.0,SL,-47,-78,7,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,27,Story,False,AD1,Trevor,0.0,3.0,False,AD3,1.0,,,,,,,,,2017
0,1,1,1,20,Tony Wolters grounds out to second base. Trevor Story out at second.,,False,False,False,False,False,False,False,False,B,,,Anthony,63a84935-d64f-4b9f-a2b9-78d5df3934e3,Wolters,Tony,4,06,kKL,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,44,91.0,FA,52,-26,6,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,27,Story,False,,Trevor,1.0,3.0,False,,3.0,,,,,,,,,2017
0,1,2,2,20,Tony Wolters grounds out to second base. Trevor Story out at second.,,False,False,False,False,False,False,False,False,B,,,Anthony,63a84935-d64f-4b9f-a2b9-78d5df3934e3,Wolters,Tony,4,06,kKS,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,45,86.0,SL,176,-195,11,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,27,Story,False,,Trevor,1.0,3.0,False,,3.0,,,,,,,,,2017
1,1,3,2,20,Tony Wolters grounds out to second base. Trevor Story out at second.,,False,False,False,False,False,False,False,False,B,,,Anthony,63a84935-d64f-4b9f-a2b9-78d5df3934e3,Wolters,Tony,4,06,bDB,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,46,82.0,SL,117,-204,11,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,27,Story,False,,Trevor,1.0,3.0,False,,3.0,,,,,,,,,2017
1,3,4,2,20,Tony Wolters grounds out to second base. Trevor Story out at second.,,True,False,False,True,False,False,False,False,B,23,GB,Anthony,63a84935-d64f-4b9f-a2b9-78d5df3934e3,Wolters,Tony,4,06,oGO,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,47,87.0,SL,0,-69,8,R,Zack,ba554801-7322-487c-a998-74fd132712e8,Trevor Story out at second.,0.0,"[{'sequence': 1, 'type': 'putout', 'preferred_name': 'Chris', 'first_name': 'Christopher', 'last_name': 'Owings', 'jersey_number': '16', 'id': '3e39fe20-6dca-4894-807b-1ce76ff93e29'}, {'sequence': 1, 'type': 'assist', 'preferred_name': 'Brandon', 'first_name': 'Brandon', 'last_name': 'Drury', 'jersey_number': '27', 'id': '37de17c5-5ff0-449e-b6a9-a936d1c9a78b'}]",Trevor,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,27,Story,True,FO2,Trevor,1.0,3.0,False,,3.0,,,,,,,,,2017
0,0,1,1,20,German Marquez called out on strikes.,,False,False,False,False,False,False,False,False,B,,,German,2764f896-603a-42bb-b031-f50893d42a63,Marquez,German,5,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,48,89.0,FA,-41,-43,7,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,0,2,2,20,German Marquez called out on strikes.,,False,False,False,False,False,False,False,False,B,,,German,2764f896-603a-42bb-b031-f50893d42a63,Marquez,German,5,06,kF,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,49,83.0,SL,-70,-69,7,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,3,2,20,German Marquez called out on strikes.,,False,False,False,False,False,False,False,False,B,,,German,2764f896-603a-42bb-b031-f50893d42a63,Marquez,German,5,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,50,83.0,SL,-52,-204,12,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,4,3,20,German Marquez called out on strikes.,,True,False,False,False,False,False,False,False,B,,,German,2764f896-603a-42bb-b031-f50893d42a63,Marquez,German,5,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,51,89.0,FA,-23,-91,8,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,1,1,20,"Charlie Blackmon grounds out to second base, Brandon Drury to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,Charles,6d5ea773-5f3d-470e-b572-b59fc278f892,Blackmon,Charlie,5,06,kF,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,52,73.0,CU,52,-8,6,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,2,2,1,20,"Charlie Blackmon grounds out to second base, Brandon Drury to Paul Goldschmidt.",,True,False,False,False,False,False,False,False,B,23,GB,Charles,6d5ea773-5f3d-470e-b572-b59fc278f892,Blackmon,Charlie,5,06,oGO,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,53,90.0,FA,-52,-73,7,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,1,0,20,DJ LeMahieu strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,David,d1c07b01-a86d-4c17-ac38-8217e364c2cf,LeMahieu,DJ,5,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,54,90.0,FA,-158,-130,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,2,1,20,DJ LeMahieu strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,David,d1c07b01-a86d-4c17-ac38-8217e364c2cf,LeMahieu,DJ,5,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,55,91.0,FA,-117,-17,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,3,2,20,DJ LeMahieu strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,David,d1c07b01-a86d-4c17-ac38-8217e364c2cf,LeMahieu,DJ,5,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,56,91.0,FA,82,-26,6,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,3,4,3,20,DJ LeMahieu strikes out swinging.,,True,False,False,False,False,False,False,False,B,,,David,d1c07b01-a86d-4c17-ac38-8217e364c2cf,LeMahieu,DJ,5,06,kKS,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,57,92.0,FA,-164,-21,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,0,1,1,20,Nolan Arenado strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Nolan,aec77ff1-c238-449c-9af6-ed76ff9dd702,Arenado,Nolan,6,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,58,82.0,SL,-41,-100,7,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,0,2,1,20,Nolan Arenado strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Nolan,aec77ff1-c238-449c-9af6-ed76ff9dd702,Arenado,Nolan,6,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,59,83.0,SL,-41,-134,12,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,0,3,1,20,Nolan Arenado strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Nolan,aec77ff1-c238-449c-9af6-ed76ff9dd702,Arenado,Nolan,6,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,60,91.0,FA,-211,-100,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,0,4,2,20,Nolan Arenado strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Nolan,aec77ff1-c238-449c-9af6-ed76ff9dd702,Arenado,Nolan,6,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,61,91.0,FA,-5,-73,8,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
3,0,5,2,20,Nolan Arenado strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Nolan,aec77ff1-c238-449c-9af6-ed76ff9dd702,Arenado,Nolan,6,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,62,84.0,SL,5,-208,12,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
3,1,6,3,20,Nolan Arenado strikes out swinging.,,True,False,False,False,False,False,False,False,B,,,Nolan,aec77ff1-c238-449c-9af6-ed76ff9dd702,Arenado,Nolan,6,06,kKS,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,63,75.0,CU,-29,-21,5,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,1,1,20,"Mark Reynolds grounds out to shortstop, Chris Owings to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,6,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,64,91.0,FA,-94,-100,7,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,2,2,20,"Mark Reynolds grounds out to shortstop, Chris Owings to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,6,06,kKS,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,65,74.0,CU,-82,-113,12,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,1,3,2,20,"Mark Reynolds grounds out to shortstop, Chris Owings to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,6,06,kF,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,66,83.0,SL,17,13,5,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,4,2,20,"Mark Reynolds grounds out to shortstop, Chris Owings to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,6,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,67,83.0,SL,5,-204,12,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,5,2,20,"Mark Reynolds grounds out to shortstop, Chris Owings to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,6,06,kF,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,68,91.0,FA,-58,86,1,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,1,6,2,20,"Mark Reynolds grounds out to shortstop, Chris Owings to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,6,06,kF,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,69,74.0,CU,76,-73,9,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
2,1,7,2,20,"Mark Reynolds grounds out to shortstop, Chris Owings to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,6,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,70,91.0,FA,-129,-160,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
3,1,8,2,20,"Mark Reynolds grounds out to shortstop, Chris Owings to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,6,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,71,66.0,CU,-182,-152,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
3,1,9,2,20,"Mark Reynolds grounds out to shortstop, Chris Owings to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,6,06,kF,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,72,84.0,SL,-11,-52,8,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
3,2,10,2,20,"Mark Reynolds grounds out to shortstop, Chris Owings to Paul Goldschmidt.",,True,False,False,False,False,False,False,False,B,22,GB,Mark,d0f4c8f6-1d2a-456d-b292-16e37231e738,Reynolds,Mark,6,06,oGO,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,73,85.0,SL,0,-69,8,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
0,2,1,1,20,Carlos González strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Carlos,5fec650f-de86-43d2-9efb-32af34a4d5a4,González,Carlos,6,06,kF,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,74,91.0,FA,-82,69,1,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,2,1,20,Carlos González strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Carlos,5fec650f-de86-43d2-9efb-32af34a4d5a4,González,Carlos,6,06,bB,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,75,91.0,FA,-194,-4,13,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
1,2,3,2,20,Carlos González strikes out swinging.,,False,False,False,False,False,False,False,False,B,,,Carlos,5fec650f-de86-43d2-9efb-32af34a4d5a4,González,Carlos,6,06,kKS,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,76,74.0,CU,35,-156,12,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,2017
