count.balls,count.outs,count.pitch_count,count.strikes,day,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,month,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1.description,runner_1.ending_base,runner_1.fielders,runner_1.first_name,runner_1.id,runner_1.jersey_number,runner_1.last_name,runner_1.out,runner_1.outcome_id,runner_1.preferred_name,runner_1.starting_base,runner_2.ending_base,runner_2.out,runner_2.outcome_id,runner_2.starting_base,runner_3.ending_base,runner_3.out,runner_3.outcome_id,runner_3.starting_base,runner_4.ending_base,runner_4.out,runner_4.outcome_id,runner_4.starting_base,weather.current_conditions.cloud_cover,weather.current_conditions.condition,weather.current_conditions.dew_point_f,weather.current_conditions.humidity,weather.current_conditions.obs_time,weather.current_conditions.temp_f,weather.current_conditions.wind.direction,weather.current_conditions.wind.speed_mph,year
2,1,5,2,18,Justin Upton called out on strikes. Mike Trout caught stealing second.,,False,False,False,False,False,False,False,False,B,,,Justin,2847c4e0-01be-46bd-992e-701ee447e3f5,Upton,Justin,1,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,14,91.0,FA,170.0,-8.0,11.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,27,Trout,False,,Mike,1.0,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
3,1,6,2,18,Justin Upton called out on strikes. Mike Trout caught stealing second.,,False,False,False,False,False,False,False,False,B,,,Justin,2847c4e0-01be-46bd-992e-701ee447e3f5,Upton,Justin,1,06,bB,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,15,87.0,CH,0.0,-143.0,12.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,27,Trout,False,,Mike,1.0,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
3,1,7,2,18,Justin Upton called out on strikes. Mike Trout caught stealing second.,,False,False,False,False,False,False,False,False,B,,,Justin,2847c4e0-01be-46bd-992e-701ee447e3f5,Upton,Justin,1,06,kF,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,16,91.0,FA,-70.0,-60.0,7.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,1.0,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,27,Trout,False,,Mike,1.0,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
3,2,8,3,18,Justin Upton called out on strikes. Mike Trout caught stealing second.,,True,False,False,False,False,False,False,False,B,,,Justin,2847c4e0-01be-46bd-992e-701ee447e3f5,Upton,Justin,1,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,17,88.0,CH,82.0,-8.0,6.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,Mike Trout steals second.,2.0,,Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,27,Trout,False,SB2,Mike,1.0,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
3,3,8,3,18,Justin Upton called out on strikes. Mike Trout caught stealing second.,,True,False,False,True,False,False,False,False,B,,,Justin,2847c4e0-01be-46bd-992e-701ee447e3f5,Upton,Justin,1,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,17,88.0,CH,76.0,4.0,6.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,Mike Trout caught stealing second.,0.0,"[{'sequence': 2, 'type': 'putout', 'preferred_name': 'Ketel', 'first_name': 'Ketel', 'last_name': 'Marte', 'jersey_number': '4', 'id': '04b68b54-6217-4436-b3e8-bed6d3bd4942'}, {'sequence': 1, 'type': 'assist', 'preferred_name': 'Jeff', 'first_name': 'Jeffery', 'last_name': 'Mathis', 'jersey_number': '2', 'id': 'a708a8bb-491f-4ed4-9910-e08bfefdd603'}]",Michael,7f518632-2d5d-48c8-b994-2d4d43a1ef3b,27,Trout,True,CS2,Mike,1.0,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:16:55.000Z,72.0,SW,0.0,2018
0,0,1,1,18,Albert Pujols lines out to deep center field to Jarrod Dyson.,,False,False,False,False,False,False,False,False,B,,,Jose,fb061c77-5253-4181-ad7b-c68ef18aa511,Pujols,Albert,2,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,18,88.0,FA,-52.0,0.0,4.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:37:57.000Z,72.0,SW,0.0,2018
0,0,2,2,18,Albert Pujols lines out to deep center field to Jarrod Dyson.,,False,False,False,False,False,False,False,False,B,,,Jose,fb061c77-5253-4181-ad7b-c68ef18aa511,Pujols,Albert,2,06,kKL,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,19,68.0,CU,-111.0,65.0,13.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:37:57.000Z,72.0,SW,0.0,2018
0,1,3,2,18,Albert Pujols lines out to deep center field to Jarrod Dyson.,,True,False,False,False,False,False,False,False,B,8,LD,Jose,fb061c77-5253-4181-ad7b-c68ef18aa511,Pujols,Albert,2,06,oLO,Donald,R,ba554801-7322-487c-a998-74fd132712e8,Greinke,20,90.0,FA,-105.0,-4.0,13.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:37:57.000Z,72.0,SW,0.0,2018
1,1,1,0,18,"Jose Fernandez grounds out to shallow infield, Zack Greinke to Paul Goldschmidt.",,False,False,False,False,False,False,False,False,B,,,Jose Miguel,2c053b31-0e9a-4c7f-910c-9b4201c9c779,Fernandez,Jose,2,06,bB,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,21,89.0,FA,-76.0,147.0,10.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:37:57.000Z,72.0,SW,0.0,2018
1,2,2,0,18,"Jose Fernandez grounds out to shallow infield, Zack Greinke to Paul Goldschmidt.",,True,False,False,False,False,False,False,False,B,27,GB,Jose Miguel,2c053b31-0e9a-4c7f-910c-9b4201c9c779,Fernandez,Jose,2,06,oGO,Donald,L,ba554801-7322-487c-a998-74fd132712e8,Greinke,22,85.0,CH,41.0,30.0,6.0,R,Zack,ba554801-7322-487c-a998-74fd132712e8,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,53.0,53.0,2018-06-19T02:37:57.000Z,72.0,SW,0.0,2018
