count.balls,count.outs,count.pitch_count,count.strikes,day,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,month,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1.description,runner_1.ending_base,runner_1.fielders,runner_1.first_name,runner_1.id,runner_1.jersey_number,runner_1.last_name,runner_1.out,runner_1.outcome_id,runner_1.preferred_name,runner_1.starting_base,runner_2.ending_base,runner_2.out,runner_2.outcome_id,runner_2.starting_base,runner_3.ending_base,runner_3.out,runner_3.outcome_id,runner_3.starting_base,runner_4.ending_base,runner_4.out,runner_4.outcome_id,runner_4.starting_base,weather.current_conditions.cloud_cover,weather.current_conditions.condition,weather.current_conditions.dew_point_f,weather.current_conditions.humidity,weather.current_conditions.obs_time,weather.current_conditions.temp_f,weather.current_conditions.wind.direction,weather.current_conditions.wind.speed_mph,year
1,1,2,1,20,Kurt Suzuki doubles to deep center field.,,False,False,False,False,False,False,False,False,T,,,Kurt,6e455e9c-d760-4661-8258-90d1ee46bb9e,Suzuki,Kurt,4,07,kKS,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,60,96.0,FA,-123.0,60.0,13.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,,,,,,,,,,,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
1,1,3,2,20,Kurt Suzuki doubles to deep center field.,,False,False,False,False,False,False,False,False,T,,,Kurt,6e455e9c-d760-4661-8258-90d1ee46bb9e,Suzuki,Kurt,4,07,kF,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,61,88.0,SL,-35.0,-39.0,8.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,,,,,,,,,,,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
1,1,4,2,20,Kurt Suzuki doubles to deep center field.,,False,False,False,False,False,False,False,False,T,,,Kurt,6e455e9c-d760-4661-8258-90d1ee46bb9e,Suzuki,Kurt,4,07,kF,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,62,95.0,FA,41.0,-52.0,9.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,,,,,,,,,,,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
2,1,5,2,20,Kurt Suzuki doubles to deep center field.,,False,False,False,False,False,False,False,False,T,,,Kurt,6e455e9c-d760-4661-8258-90d1ee46bb9e,Suzuki,Kurt,4,07,bB,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,63,90.0,CH,23.0,-217.0,12.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,,,,,,,,,,,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
3,1,6,2,20,Kurt Suzuki doubles to deep center field.,,False,False,False,False,False,False,False,False,T,,,Kurt,6e455e9c-d760-4661-8258-90d1ee46bb9e,Suzuki,Kurt,4,07,bB,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,64,90.0,CH,-82.0,-208.0,12.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,,,,,,,,,,,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
3,1,7,2,20,Kurt Suzuki doubles to deep center field.,,True,False,False,False,True,False,False,False,T,8,LD,Kurt,6e455e9c-d760-4661-8258-90d1ee46bb9e,Suzuki,Kurt,4,07,aD,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,65,96.0,FA,-41.0,-39.0,7.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Kurt,6e455e9c-d760-4661-8258-90d1ee46bb9e,24,Suzuki,False,AD2,Kurt,0.0,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
0,1,1,1,20,Johan Camargo doubles to center field. Kurt Suzuki scores.,,False,False,False,False,False,False,False,False,T,,,Johan,95f92bcf-9ad3-4948-acdd-24c4b938d706,Camargo,Johan,4,07,kKL,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,66,81.0,CU,35.0,-39.0,9.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Kurt,6e455e9c-d760-4661-8258-90d1ee46bb9e,24,Suzuki,False,,Kurt,2.0,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
0,1,2,2,20,Johan Camargo doubles to center field. Kurt Suzuki scores.,,False,False,False,False,False,False,False,False,T,,,Johan,95f92bcf-9ad3-4948-acdd-24c4b938d706,Camargo,Johan,4,07,kF,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,67,94.0,FA,-29.0,43.0,2.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Kurt,6e455e9c-d760-4661-8258-90d1ee46bb9e,24,Suzuki,False,,Kurt,2.0,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
1,1,3,2,20,Johan Camargo doubles to center field. Kurt Suzuki scores.,,False,False,False,False,False,False,False,False,T,,,Johan,95f92bcf-9ad3-4948-acdd-24c4b938d706,Camargo,Johan,4,07,bB,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,68,95.0,FA,-129.0,91.0,13.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Kurt,6e455e9c-d760-4661-8258-90d1ee46bb9e,24,Suzuki,False,,Kurt,2.0,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
1,1,4,2,20,Johan Camargo doubles to center field. Kurt Suzuki scores.,,True,False,False,False,True,False,False,False,T,13,LD,Johan,95f92bcf-9ad3-4948-acdd-24c4b938d706,Camargo,Johan,4,07,aD,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,69,94.0,FA,-88.0,73.0,1.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Johan,95f92bcf-9ad3-4948-acdd-24c4b938d706,17,Camargo,False,AD2,Johan,0.0,4.0,False,ERN,2.0,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
0,1,1,1,20,"Ender Inciarte grounds out to second base, Daniel Murphy to Matt Adams. Johan Camargo to third.",,False,False,False,False,False,False,False,False,T,,,Ender,91406228-8d10-4a6d-877a-c5ae235ccc00,Inciarte,Ender,4,07,kKL,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,70,95.0,FA,35.0,-39.0,9.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Johan,95f92bcf-9ad3-4948-acdd-24c4b938d706,17,Camargo,False,,Johan,2.0,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
0,2,2,1,20,"Ender Inciarte grounds out to second base, Daniel Murphy to Matt Adams. Johan Camargo to third.",,True,False,False,False,False,False,False,False,T,23,GB,Ender,91406228-8d10-4a6d-877a-c5ae235ccc00,Inciarte,Ender,4,07,oGO,Stephen,L,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,71,80.0,CU,64.0,34.0,3.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Johan Camargo to third.,3.0,,Johan,95f92bcf-9ad3-4948-acdd-24c4b938d706,17,Camargo,False,AD3,Johan,2.0,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
1,2,1,0,20,Dansby Swanson is intentionally walked.,,False,False,False,False,False,False,False,False,T,,,Dansby,5773d9a2-dfc1-458a-acac-67528d6618b3,Swanson,Dansby,4,07,bB,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,72,95.0,FA,-135.0,-17.0,13.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,3.0,,Johan,95f92bcf-9ad3-4948-acdd-24c4b938d706,17,Camargo,False,,Johan,3.0,,,,,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
4,2,1,0,20,Dansby Swanson is intentionally walked.,,True,False,False,False,False,False,False,False,T,,,Dansby,5773d9a2-dfc1-458a-acac-67528d6618b3,Swanson,Dansby,4,07,aIBB,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,72,91.0,UN,,,,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,1.0,,Dansby,5773d9a2-dfc1-458a-acac-67528d6618b3,7,Swanson,False,AD1,Dansby,0.0,3.0,False,,3.0,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
0,2,1,1,20,Anibal Sánchez called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Anibal,a6797bdd-683b-404e-b974-3546f93c6c47,Sánchez,Anibal,4,07,kF,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,73,80.0,CU,-23.0,-91.0,8.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,1.0,,Dansby,5773d9a2-dfc1-458a-acac-67528d6618b3,7,Swanson,False,,Dansby,1.0,3.0,False,,3.0,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
0,2,2,2,20,Anibal Sánchez called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Anibal,a6797bdd-683b-404e-b974-3546f93c6c47,Sánchez,Anibal,4,07,kKS,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,74,93.0,FA,-76.0,134.0,10.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Dansby Swanson steals second.,2.0,,Dansby,5773d9a2-dfc1-458a-acac-67528d6618b3,7,Swanson,False,SB2,Dansby,1.0,3.0,False,,3.0,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
0,2,3,2,20,Anibal Sánchez called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Anibal,a6797bdd-683b-404e-b974-3546f93c6c47,Sánchez,Anibal,4,07,kF,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,75,95.0,FA,41.0,73.0,3.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Dansby,5773d9a2-dfc1-458a-acac-67528d6618b3,7,Swanson,False,,Dansby,2.0,3.0,False,,3.0,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
0,3,4,3,20,Anibal Sánchez called out on strikes.,,True,False,False,False,False,False,False,False,T,,,Anibal,a6797bdd-683b-404e-b974-3546f93c6c47,Sánchez,Anibal,4,07,kKL,Stephen,R,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,Strasburg,76,95.0,FA,-111.0,-17.0,13.0,R,Stephen,8df4f3bd-61f2-4fbf-8266-80ba7e15dc2d,,2.0,,Dansby,5773d9a2-dfc1-458a-acac-67528d6618b3,7,Swanson,False,,Dansby,2.0,3.0,False,,3.0,,,,,,,,,75.0,Partly cloudy,56.0,41.0,2018-07-21T00:15:50.000Z,83.0,SE,13.0,2018
