Empty,count.balls,count.outs,count.pitch_count,count.strikes,day,description,errors,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,half,hit_location,hit_type,hitter.first_name,hitter.id,hitter.last_name,hitter.preferred_name,inning,month,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,pitcher_id,runner_1.description,runner_1.ending_base,runner_1.fielders,runner_1.first_name,runner_1.id,runner_1.jersey_number,runner_1.last_name,runner_1.out,runner_1.outcome_id,runner_1.preferred_name,runner_1.starting_base,runner_2.ending_base,runner_2.out,runner_2.outcome_id,runner_2.starting_base,runner_3.ending_base,runner_3.out,runner_3.outcome_id,runner_3.starting_base,runner_4.ending_base,runner_4.out,runner_4.outcome_id,runner_4.starting_base,weather.current_conditions.cloud_cover,weather.current_conditions.condition,weather.current_conditions.dew_point_f,weather.current_conditions.humidity,weather.current_conditions.obs_time,weather.current_conditions.temp_f,weather.current_conditions.wind.direction,weather.current_conditions.wind.speed_mph,year
,4.0,0.0,7.0,2.0,29,Justin Upton walks.,,True,False,False,False,False,False,False,False,T,,,Justin,2847c4e0-01be-46bd-992e-701ee447e3f5,Upton,Justin,3.0,05,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,56.0,96.0,FA,-11.0,156.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Justin,2847c4e0-01be-46bd-992e-701ee447e3f5,8,Upton,False,AD1,Justin,0.0,2.0,False,,2.0,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-29T23:47:20.000Z,86.0,E,12.0,2018
,0.0,1.0,1.0,0.0,29,Albert Pujols singles to left field. Justin Upton out at second. Mike Trout to third.,,True,False,False,False,True,False,False,False,T,11,GB,Jose,fb061c77-5253-4181-ad7b-c68ef18aa511,Pujols,Albert,3.0,05,aS,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,57.0,95.0,FA,52.0,78.0,3.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Jose,fb061c77-5253-4181-ad7b-c68ef18aa511,5,Pujols,False,AD1,Albert,0.0,0.0,True,TO2,1.0,3.0,False,AD3,2.0,,,,,0.0,Sunny,62.0,45.0,2018-05-29T23:47:20.000Z,86.0,E,12.0,2018
,0.0,1.0,1.0,1.0,29,Andrelton Simmons grounds out to shortstop. Albert Pujols out at second.,,False,False,False,False,False,False,False,False,T,,,Andrelton,881f8704-7ba4-4f1f-b6bf-db739caf9f60,Simmons,Andrelton,3.0,05,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,58.0,84.0,SL,47.0,-43.0,9.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Jose,fb061c77-5253-4181-ad7b-c68ef18aa511,5,Pujols,False,,Albert,1.0,3.0,False,,3.0,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-29T23:47:20.000Z,86.0,E,12.0,2018
,0.0,3.0,2.0,1.0,29,Andrelton Simmons grounds out to shortstop. Albert Pujols out at second.,,True,False,False,True,False,False,False,False,T,22,GB,Andrelton,881f8704-7ba4-4f1f-b6bf-db739caf9f60,Simmons,Andrelton,3.0,05,oGO,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,59.0,95.0,FA,76.0,21.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,Albert Pujols out at second.,0.0,"[{'sequence': 1, 'type': 'putout', 'preferred_name': 'Pete', 'first_name': 'Peter', 'last_name': 'Kozma', 'jersey_number': '33', 'id': '0c0734bc-acab-4e91-9f69-b22d641ed456'}, {'sequence': 1, 'type': 'assist', 'preferred_name': 'José', 'first_name': 'José', 'last_name': 'Iglesias', 'jersey_number': '1', 'id': 'cf9815a7-220b-45f9-bbdf-9c6c8b792154'}]",Jose,fb061c77-5253-4181-ad7b-c68ef18aa511,5,Pujols,True,FO2,Albert,1.0,3.0,False,,3.0,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-29T23:47:20.000Z,86.0,E,12.0,2018
,1.0,0.0,1.0,0.0,29,Luis Valbuena homers to center field.,,False,False,False,False,False,False,False,False,T,,,Luis,988be7d6-536b-4aec-81af-710c6b3537b3,Valbuena,Luis,4.0,05,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,60.0,95.0,FA,-29.0,-104.0,8.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,2.0,0.0,2.0,0.0,29,Luis Valbuena homers to center field.,,False,False,False,False,False,False,False,False,T,,,Luis,988be7d6-536b-4aec-81af-710c6b3537b3,Valbuena,Luis,4.0,05,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,61.0,88.0,CH,-76.0,-186.0,12.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,2.0,0.0,3.0,1.0,29,Luis Valbuena homers to center field.,,False,False,False,False,False,False,False,False,T,,,Luis,988be7d6-536b-4aec-81af-710c6b3537b3,Valbuena,Luis,4.0,05,kF,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,62.0,96.0,FA,29.0,-4.0,5.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,3.0,0.0,4.0,1.0,29,Luis Valbuena homers to center field.,,False,False,False,False,False,False,False,False,T,,,Luis,988be7d6-536b-4aec-81af-710c6b3537b3,Valbuena,Luis,4.0,05,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,63.0,96.0,FA,-152.0,-52.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,3.0,0.0,5.0,2.0,29,Luis Valbuena homers to center field.,,False,False,False,False,False,False,False,False,T,,,Luis,988be7d6-536b-4aec-81af-710c6b3537b3,Valbuena,Luis,4.0,05,kKS,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,64.0,88.0,CH,-35.0,-147.0,12.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,3.0,0.0,6.0,2.0,29,Luis Valbuena homers to center field.,,True,False,False,False,True,False,False,False,T,4,FB,Luis,988be7d6-536b-4aec-81af-710c6b3537b3,Valbuena,Luis,4.0,05,aHR,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,65.0,95.0,FA,-29.0,-26.0,5.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,4.0,,Luis,988be7d6-536b-4aec-81af-710c6b3537b3,18,Valbuena,False,ERN,Luis,0.0,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,1.0,0.0,1.0,0.0,29,Ian Kinsler walks.,,False,False,False,False,False,False,False,False,T,,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,Kinsler,Ian,4.0,05,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,66.0,97.0,FA,-88.0,121.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,2.0,0.0,2.0,0.0,29,Ian Kinsler walks.,,False,False,False,False,False,False,False,False,T,,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,Kinsler,Ian,4.0,05,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,67.0,97.0,FA,-176.0,39.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,2.0,0.0,3.0,1.0,29,Ian Kinsler walks.,,False,False,False,False,False,False,False,False,T,,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,Kinsler,Ian,4.0,05,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,68.0,96.0,FA,88.0,21.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,3.0,0.0,4.0,1.0,29,Ian Kinsler walks.,,False,False,False,False,False,False,False,False,T,,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,Kinsler,Ian,4.0,05,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,69.0,89.0,CH,158.0,4.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,4.0,0.0,5.0,1.0,29,Ian Kinsler walks.,,True,False,False,False,False,False,False,False,T,,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,Kinsler,Ian,4.0,05,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,70.0,96.0,FA,147.0,56.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,3,Kinsler,False,AD1,Ian,0.0,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,0.0,0.0,1.0,1.0,29,Martin Maldonado flies out to center field to Leonys Martín.,,False,False,False,False,False,False,False,False,T,,,Martin,42f26786-3d3f-4db0-a975-fcf3b2c5938b,Maldonado,Martin,4.0,05,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,71.0,96.0,FA,0.0,8.0,5.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,3,Kinsler,False,,Ian,1.0,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,0.0,1.0,2.0,1.0,29,Martin Maldonado flies out to center field to Leonys Martín.,,True,False,False,False,False,False,False,False,T,13,FB,Martin,42f26786-3d3f-4db0-a975-fcf3b2c5938b,Maldonado,Martin,4.0,05,oFO,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,72.0,95.0,FA,41.0,43.0,3.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,3,Kinsler,False,,Ian,1.0,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,1.0,1.0,1.0,0.0,29,Kole Calhoun walks. Ian Kinsler to second.,,False,False,False,False,False,False,False,False,T,,,Kole,46b5ebd8-b678-4748-ae90-a879afc3d270,Calhoun,Kole,4.0,05,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,73.0,96.0,FA,41.0,169.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,3,Kinsler,False,,Ian,1.0,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,2.0,1.0,2.0,0.0,29,Kole Calhoun walks. Ian Kinsler to second.,,False,False,False,False,False,False,False,False,T,,,Kole,46b5ebd8-b678-4748-ae90-a879afc3d270,Calhoun,Kole,4.0,05,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,74.0,95.0,FA,5.0,169.0,10.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,3,Kinsler,False,CK,Ian,1.0,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,3.0,1.0,3.0,0.0,29,Kole Calhoun walks. Ian Kinsler to second.,,False,False,False,False,False,False,False,False,T,,,Kole,46b5ebd8-b678-4748-ae90-a879afc3d270,Calhoun,Kole,4.0,05,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,75.0,94.0,FA,111.0,134.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,3,Kinsler,False,,Ian,1.0,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,3.0,1.0,4.0,1.0,29,Kole Calhoun walks. Ian Kinsler to second.,,False,False,False,False,False,False,False,False,T,,,Kole,46b5ebd8-b678-4748-ae90-a879afc3d270,Calhoun,Kole,4.0,05,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,76.0,95.0,FA,-70.0,73.0,1.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Ian,8189ef68-447c-4573-94d5-8d690abbcfbf,3,Kinsler,False,,Ian,1.0,,,,,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,4.0,1.0,5.0,1.0,29,Kole Calhoun walks. Ian Kinsler to second.,,True,False,False,False,False,False,False,False,T,,,Kole,46b5ebd8-b678-4748-ae90-a879afc3d270,Calhoun,Kole,4.0,05,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,77.0,94.0,FA,129.0,-82.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Kole,46b5ebd8-b678-4748-ae90-a879afc3d270,56,Calhoun,False,AD1,Kole,0.0,2.0,False,AD2,1.0,,,,,,,,,0.0,Sunny,62.0,45.0,2018-05-30T00:05:12.000Z,86.0,E,12.0,2018
,1.0,0.0,1.0,0.0,03,Curtis Granderson flies out to deep left field to JaCoby Jones.,,False,False,False,False,False,False,False,False,T,,,Curtis,39212be3-ce0d-4f7f-ab1a-c687ca189edd,Granderson,Curtis,1.0,06,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,1.0,96.0,FA,188.0,-78.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,1.0,1.0,2.0,0.0,03,Curtis Granderson flies out to deep left field to JaCoby Jones.,,True,False,False,False,False,False,False,False,T,6,FB,Curtis,39212be3-ce0d-4f7f-ab1a-c687ca189edd,Granderson,Curtis,1.0,06,oFO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,2.0,96.0,FA,-64.0,-21.0,4.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,1.0,1.0,1.0,03,Yangervis Solarte called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Yangervis,8b5827ef-6325-4183-8b40-fe30e50e20cd,Solarte,Yangervis,1.0,06,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,3.0,97.0,FA,-17.0,-26.0,5.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,1.0,2.0,2.0,03,Yangervis Solarte called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Yangervis,8b5827ef-6325-4183-8b40-fe30e50e20cd,Solarte,Yangervis,1.0,06,kF,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,4.0,97.0,FA,-64.0,-73.0,7.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,1.0,3.0,2.0,03,Yangervis Solarte called out on strikes.,,False,False,False,False,False,False,False,False,T,,,Yangervis,8b5827ef-6325-4183-8b40-fe30e50e20cd,Solarte,Yangervis,1.0,06,kF,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,5.0,87.0,SL,-111.0,-152.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,0.0,2.0,4.0,3.0,03,Yangervis Solarte called out on strikes.,,True,False,False,False,False,False,False,False,T,,,Yangervis,8b5827ef-6325-4183-8b40-fe30e50e20cd,Solarte,Yangervis,1.0,06,kKL,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,6.0,97.0,FA,-158.0,-4.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,1.0,2.0,1.0,0.0,03,"Justin Smoak grounds out to second base, José Iglesias to Niko Goodrum.",,False,False,False,False,False,False,False,False,T,,,Justin,44c2a812-101d-4955-a3e5-3085afa9296b,Smoak,Justin,1.0,06,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,7.0,97.0,FA,188.0,113.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,1.0,3.0,2.0,0.0,03,"Justin Smoak grounds out to second base, José Iglesias to Niko Goodrum.",,True,False,False,False,False,False,False,False,T,23,GB,Justin,44c2a812-101d-4955-a3e5-3085afa9296b,Smoak,Justin,1.0,06,oGO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,8.0,96.0,FA,64.0,-8.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
,1.0,0.0,1.0,0.0,03,Kendrys Morales flies out to JaCoby Jones.,,False,False,False,False,False,False,False,False,T,,,Kendrys,d4afcfdc-b875-4163-ad7f-eb26b7228f80,Morales,Kendrys,2.0,06,bB,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,9.0,96.0,FA,105.0,-104.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,60.0,87.0,2018-06-03T17:22:56.000Z,65.0,NW,4.0,2018
,1.0,1.0,2.0,0.0,03,Kendrys Morales flies out to JaCoby Jones.,,True,False,False,False,False,False,False,False,T,31,FB,Kendrys,d4afcfdc-b875-4163-ad7f-eb26b7228f80,Morales,Kendrys,2.0,06,oFO,Michael,L,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,10.0,96.0,FA,29.0,-82.0,8.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,60.0,87.0,2018-06-03T17:22:56.000Z,65.0,NW,4.0,2018
,0.0,1.0,1.0,1.0,03,"Kevin Pillar grounds out to second base, Ronny Rodriguez to Niko Goodrum.",,False,False,False,False,False,False,False,False,T,,,Kevin,7335e54f-cc2f-422c-808e-c19a267827a5,Pillar,Kevin,2.0,06,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,11.0,85.0,SL,-5.0,-73.0,8.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,60.0,87.0,2018-06-03T17:22:56.000Z,65.0,NW,4.0,2018
,0.0,2.0,2.0,1.0,03,"Kevin Pillar grounds out to second base, Ronny Rodriguez to Niko Goodrum.",,True,False,False,False,False,False,False,False,T,23,GB,Kevin,7335e54f-cc2f-422c-808e-c19a267827a5,Pillar,Kevin,2.0,06,oGO,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,12.0,96.0,FA,0.0,47.0,2.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,60.0,87.0,2018-06-03T17:22:56.000Z,65.0,NW,4.0,2018
,1.0,2.0,1.0,0.0,03,"Russell Martin grounds out to shortstop, José Iglesias to Niko Goodrum.",,False,False,False,False,False,False,False,False,T,,,Russell,3da24e28-741c-4978-bdba-52de51975820,Martin,Russell,2.0,06,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,13.0,96.0,FA,-117.0,-13.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,60.0,87.0,2018-06-03T17:22:56.000Z,65.0,NW,4.0,2018
,2.0,2.0,2.0,0.0,03,"Russell Martin grounds out to shortstop, José Iglesias to Niko Goodrum.",,False,False,False,False,False,False,False,False,T,,,Russell,3da24e28-741c-4978-bdba-52de51975820,Martin,Russell,2.0,06,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,14.0,97.0,FA,-158.0,-217.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,60.0,87.0,2018-06-03T17:22:56.000Z,65.0,NW,4.0,2018
,2.0,3.0,3.0,0.0,03,"Russell Martin grounds out to shortstop, José Iglesias to Niko Goodrum.",,True,False,False,False,False,False,False,False,T,22,GB,Russell,3da24e28-741c-4978-bdba-52de51975820,Martin,Russell,2.0,06,oGO,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,15.0,96.0,FA,29.0,-95.0,8.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,60.0,87.0,2018-06-03T17:22:56.000Z,65.0,NW,4.0,2018
,0.0,0.0,1.0,1.0,03,Devon Travis walks.,,False,False,False,False,False,False,False,False,T,,,Devon,e6b6b905-a355-4e85-84ca-db655cc3dce4,Travis,Devon,3.0,06,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,16.0,96.0,FA,52.0,0.0,6.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,62.0,93.0,2018-06-03T17:34:39.000Z,65.0,NW,6.0,2018
,0.0,0.0,2.0,2.0,03,Devon Travis walks.,,False,False,False,False,False,False,False,False,T,,,Devon,e6b6b905-a355-4e85-84ca-db655cc3dce4,Travis,Devon,3.0,06,kKL,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,17.0,96.0,FA,-58.0,-117.0,12.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,62.0,93.0,2018-06-03T17:34:39.000Z,65.0,NW,6.0,2018
,1.0,0.0,3.0,2.0,03,Devon Travis walks.,,False,False,False,False,False,False,False,False,T,,,Devon,e6b6b905-a355-4e85-84ca-db655cc3dce4,Travis,Devon,3.0,06,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,18.0,84.0,SL,-194.0,-139.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,62.0,93.0,2018-06-03T17:34:39.000Z,65.0,NW,6.0,2018
,2.0,0.0,4.0,2.0,03,Devon Travis walks.,,False,False,False,False,False,False,False,False,T,,,Devon,e6b6b905-a355-4e85-84ca-db655cc3dce4,Travis,Devon,3.0,06,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,19.0,97.0,FA,-194.0,-56.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,62.0,93.0,2018-06-03T17:34:39.000Z,65.0,NW,6.0,2018
,3.0,0.0,5.0,2.0,03,Devon Travis walks.,,False,False,False,False,False,False,False,False,T,,,Devon,e6b6b905-a355-4e85-84ca-db655cc3dce4,Travis,Devon,3.0,06,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,20.0,98.0,FA,-176.0,-47.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,62.0,93.0,2018-06-03T17:34:39.000Z,65.0,NW,6.0,2018
,3.0,0.0,6.0,2.0,03,Devon Travis walks.,,False,False,False,False,False,False,False,False,T,,,Devon,e6b6b905-a355-4e85-84ca-db655cc3dce4,Travis,Devon,3.0,06,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,21.0,97.0,FA,-41.0,-26.0,4.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,62.0,93.0,2018-06-03T17:34:39.000Z,65.0,NW,6.0,2018
,3.0,0.0,7.0,2.0,03,Devon Travis walks.,,False,False,False,False,False,False,False,False,T,,,Devon,e6b6b905-a355-4e85-84ca-db655cc3dce4,Travis,Devon,3.0,06,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,22.0,98.0,FA,-41.0,-69.0,7.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,62.0,93.0,2018-06-03T17:34:39.000Z,65.0,NW,6.0,2018
,3.0,0.0,8.0,2.0,03,Devon Travis walks.,,False,False,False,False,False,False,False,False,T,,,Devon,e6b6b905-a355-4e85-84ca-db655cc3dce4,Travis,Devon,3.0,06,kF,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,23.0,98.0,FA,-117.0,-39.0,13.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,,,,,,,,,,,,,,,,,,,,,,,100.0,Mist,62.0,93.0,2018-06-03T17:34:39.000Z,65.0,NW,6.0,2018
,4.0,0.0,9.0,2.0,03,Devon Travis walks.,,True,False,False,False,False,False,False,False,T,,,Devon,e6b6b905-a355-4e85-84ca-db655cc3dce4,Travis,Devon,3.0,06,bB,Michael,R,ec504c95-8a64-46ad-91ae-850c6e7350db,Fulmer,24.0,98.0,FA,123.0,134.0,11.0,R,Michael,ec504c95-8a64-46ad-91ae-850c6e7350db,,1.0,,Devon,e6b6b905-a355-4e85-84ca-db655cc3dce4,29,Travis,False,AD1,Devon,0.0,,,,,,,,,,,,,100.0,Mist,62.0,93.0,2018-06-03T17:34:39.000Z,65.0,NW,6.0,2018
